"","Year","Agent","ADFG_Station","Haul","Month","Day","Latitude","Longitude","Swept_NM2","Depth_m","Bottom_Temp","Surface_Temp","ADFG_tier","female","NOCrab","other","Total","UNK"
"580",2002,"ADFG",125,19,7,29,63.9975,-163.0421667,0.00658316,14.6304,8.41,NA,"c",303.805467283189,NA,NA,NA,NA
"581",2002,"ADFG",126,20,7,29,64.004,-163.4263333,0.00658316,16.4592,8.08,NA,"c",455.708200924784,NA,NA,455.708200924784,NA
"582",2002,"ADFG",153,21,7,29,64.171,-163.3881667,0.00658316,16.4592,8.07,NA,"c",455.708200924784,NA,NA,151.902733641595,NA
"583",2002,"ADFG",154,22,7,29,64.17083333,-163.8015,0.00658316,16.4592,11.23,NA,"c",151.902733641595,NA,303.805467283189,NA,NA
"584",2002,"ADFG",127,23,7,30,64.01266667,-163.827,0.00658316,14.6304,9.33,NA,"c",455.708200924784,NA,NA,303.805467283189,NA
"585",2002,"ADFG",128,24,7,30,63.99783333,-164.2043333,0.00658316,14.6304,NA,NA,"c",NA,0,NA,NA,NA
"586",2002,"ADFG",155,25,7,30,64.17983333,-164.1653333,0.00658316,14.6304,NA,NA,"c",455.708200924784,NA,151.902733641595,NA,NA
"587",2002,"ADFG",156,26,7,30,64.177,-164.5238333,0.00987474,12.8016,NA,NA,"c",NA,NA,NA,101.268489094396,NA
"588",2002,"ADFG",129,27,7,30,64.003,-164.5568333,0.00987474,16.4592,11.23,NA,"c",NA,NA,NA,101.268489094396,NA
"589",2002,"ADFG",130,29,7,30,63.999,-164.8983333,0.00987474,14.6304,9.93,NA,"c",101.268489094396,NA,NA,506.342445471982,NA
"590",2002,"ADFG",157,30,7,30,64.1525,-164.9418333,0.00987474,12.8016,11.09,NA,"c",NA,NA,NA,405.073956377586,NA
"591",2002,"ADFG",158,31,7,31,64.15416667,-165.3221667,0.009216424,14.6304,NA,NA,"c",108.501952601139,NA,NA,217.003905202278,NA
"592",2002,"ADFG",131,32,7,31,64.01933333,-165.2333333,0.008558108,14.6304,NA,NA,"c",584.241283236902,NA,NA,116.84825664738,NA
"593",2002,"ADFG",132,33,7,31,64.0075,-165.6338333,0.00987474,16.4592,5.91,NA,"c",101.268489094396,NA,NA,1316.49035822715,NA
"594",2002,"ADFG",159,34,7,31,64.1435,-165.7216667,0.009216424,16.4592,7.76,NA,"c",217.003905202278,NA,NA,325.505857803417,NA
"595",2002,"ADFG",185,35,7,31,64.32033333,-165.7576667,0.009216424,18.288,10.4,NA,"c",868.015620809112,NA,759.513668207973,434.007810404556,NA
"596",2002,"ADFG",204,36,7,31,64.49133333,-165.7315,0.009216424,14.6304,10.82,NA,"O",NA,0,NA,NA,NA
"597",2002,"ADFG",186,37,8,1,64.33133333,-166.1076667,0.009216424,20.1168,NA,NA,"c",NA,NA,NA,325.505857803417,NA
"598",2002,"ADFG",187,38,8,1,64.327,-166.522,0.008558108,23.7744,1.33,NA,"c",NA,NA,NA,116.84825664738,NA
"599",2002,"ADFG",161,39,8,1,64.16566667,-166.483,0.009216424,23.7744,1.46,NA,"c",NA,0,NA,NA,NA
"600",2002,"ADFG",160,40,8,1,64.14533333,-166.1273333,0.009216424,20.1168,1.7,NA,"c",NA,NA,NA,108.501952601139,NA
"601",2002,"ADFG",134,42,8,1,63.997,-166.447,0.009216424,25.6032,1.6,NA,"c",NA,NA,NA,108.501952601139,NA
"602",2002,"ADFG",135,43,8,1,63.99283333,-166.8416667,0.009216424,29.2608,2.17,NA,"t1",108.501952601139,NA,NA,108.501952601139,NA
"603",2002,"ADFG",107,44,8,2,63.837,-166.4678333,0.009216424,27.432,2.86,NA,"t1",NA,0,NA,NA,NA
"604",2002,"ADFG",82,45,8,2,63.66933333,-166.4656667,0.009216424,23.7744,2.42,NA,"t1",NA,0,NA,NA,NA
"605",2002,"ADFG",81,46,8,2,63.665,-166.1133333,0.009216424,23.7744,2,NA,"t1",NA,0,NA,NA,NA
"606",2002,"ADFG",106,47,8,2,63.81966667,-166.0915,0.009216424,23.7744,1.56,NA,"t1",NA,0,NA,NA,NA
"607",2002,"ADFG",105,48,8,2,63.83366667,-165.7225,0.00987474,18.288,3.11,NA,"t1",NA,NA,NA,405.073956377586,NA
"608",2002,"ADFG",80,49,8,2,63.68133333,-165.7083333,0.00987474,18.288,2.13,NA,"t1",NA,NA,NA,202.536978188793,NA
"609",2002,"ADFG",79,50,8,2,63.65516667,-165.3685,0.009216424,14.6304,6.57,NA,"t1",NA,NA,NA,651.011715606834,NA
"610",2002,"ADFG",104,51,8,2,63.83133333,-165.3363333,0.009216424,14.6304,7.75,NA,"t1",108.501952601139,NA,NA,1085.01952601139,NA
"611",2002,"ADFG",78,52,8,3,63.67733333,-164.9375,0.009216424,12.8016,9.69,NA,"t1",NA,0,NA,NA,NA
"612",2002,"ADFG",103,53,8,3,63.82916667,-164.9876667,0.009216424,12.8016,10.74,NA,"t1",434.007810404556,NA,NA,NA,NA
"613",2002,"ADFG",156,54,8,3,64.1725,-164.5966667,0.009216424,12.8016,11.02,NA,"c",108.501952601139,NA,NA,NA,NA
"614",2002,"ADFG",149,67,8,5,64.17133333,-161.939,0.009216424,16.4592,5.31,NA,"t2",NA,NA,NA,217.003905202278,NA
"615",2002,"ADFG",148,68,8,5,64.16433333,-161.5505,0.009216424,14.6304,6.19,NA,"t2",217.003905202278,NA,NA,NA,NA
"616",2002,"ADFG",121,69,8,5,63.99533333,-161.5703333,0.009216424,14.6304,5.07,NA,"t2",NA,NA,108.501952601139,NA,NA
"617",2002,"ADFG",94,70,8,5,63.82916667,-161.5878333,0.008558108,12.8016,7.34,NA,"t2",116.84825664738,NA,NA,NA,NA
"618",2002,"ADFG",95,71,8,5,63.82833333,-161.9683333,0.009216424,12.8016,9.08,NA,"t2",NA,0,NA,NA,NA
"619",2002,"ADFG",122,72,8,5,63.99533333,-161.9486667,0.009216424,14.6304,6.08,NA,"t2",NA,NA,NA,434.007810404556,NA
"620",2002,"ADFG",101,74,8,6,63.8398,-164.2097,0.009216424,14.6304,11.3,NA,"t3",NA,0,NA,NA,NA
"621",2002,"ADFG",102,76,8,6,63.83566667,-164.5818333,0.009216424,12.8016,12.02,NA,"t3",NA,0,NA,NA,NA
"622",2006,"ADFG",187,1,7,25,64.3115,-166.5169167,0.00658316,25.23744,1.3,11.4,"c",NA,NA,NA,151.902733641595,NA
"623",2006,"ADFG",186,2,7,25,64.39925,-166.2121667,0.00658316,30.90672,7.278571429,9.7,"c",12304.1214249692,NA,2430.44373826551,12456.0241586108,NA
"624",2006,"ADFG",185,3,7,26,64.33433333,-165.7488333,0.00658316,20.1168,8.874193548,10,"c",1063.31913549116,NA,303.805467283189,3645.66560739827,NA
"625",2006,"ADFG",184,5,7,26,64.32625,-165.3346667,0.00658316,22.86,8.127586207,10.1,"c",NA,NA,NA,455.708200924784,NA
"626",2006,"ADFG",183,6,7,26,64.32933333,-164.949,0.00658316,28.16352,9.090322581,11,"c",NA,NA,NA,151.902733641595,NA
"627",2006,"ADFG",182,7,7,26,64.34358333,-164.5635,0.00658316,14.44752,8.855172414,11.1,"c",NA,NA,NA,151.902733641595,NA
"628",2006,"ADFG",181,8,7,26,64.33016667,-164.2166667,0.00658316,12.25296,9.511538462,12,"c",NA,0,NA,NA,NA
"629",2006,"ADFG",180,9,7,27,64.33225,-163.8084167,0.00658316,16.64208,8.944827586,12.1,"c",NA,NA,NA,151.902733641595,NA
"630",2006,"ADFG",179,10,7,27,64.32733333,-163.4495833,0.00658316,18.288,8.133333333,11.8,"c",NA,0,NA,NA,NA
"631",2006,"ADFG",153,11,7,27,64.161,-163.43775,0.00658316,18.288,5.536,11.7,"c",NA,0,NA,NA,NA
"632",2006,"ADFG",154,12,7,27,64.16391667,-163.8155,0.00658316,18.65376,5.835714286,11.7,"c",NA,NA,NA,151.902733641595,NA
"633",2006,"ADFG",155,13,7,27,64.16516667,-164.1905,0.0065173284,17.73936,6.1,11.3,"c",306.874209376959,NA,153.437104688479,153.437104688479,NA
"634",2006,"ADFG",156,14,7,27,64.16166667,-164.5765833,0.00658316,14.26464,7.493333333,9.7,"c",NA,NA,NA,303.805467283189,NA
"635",2006,"ADFG",157,15,7,27,64.15808333,-164.96325,0.00658316,14.44752,8.231034483,9.7,"c",759.513668207973,NA,NA,151.902733641595,NA
"636",2006,"ADFG",204,16,7,30,64.49875,-165.7270833,0.00658316,16.27632,11.23181818,11.8,"O",NA,0,NA,NA,NA
"637",2006,"ADFG",161,18,7,30,64.16,-166.49225,0.0066489916,25.6032,1.207407407,5.7,"c",NA,0,NA,NA,NA
"638",2006,"ADFG",134,19,7,30,63.99908333,-166.4844167,0.006912318,27.98064,1.3,6.7,"c",NA,NA,NA,144.669270134852,NA
"639",2006,"ADFG",135,20,7,30,63.99358333,-166.8515833,0.00658316,31.45536,2.05,5.7,"t1",NA,NA,NA,151.902733641595,NA
"640",2006,"ADFG",107,21,7,30,63.83491667,-166.4829167,0.0067148232,29.62656,1.782758621,6.3,"t1",NA,0,NA,NA,NA
"641",2006,"ADFG",82,22,7,30,63.66258333,-166.4628333,0.0067806548,26.33472,1.736666667,6.2,"t1",NA,0,NA,NA,NA
"642",2006,"ADFG",160,23,7,30,64.17325,-166.1218333,0.00658316,21.0312,3.282142857,7.8,"c",NA,NA,NA,1670.93007005754,NA
"643",2006,"ADFG",133,25,7,31,64.00608333,-166.1185,0.00658316,22.12848,2.093333333,6.8,"c",NA,NA,NA,151.902733641595,NA
"644",2006,"ADFG",106,26,7,31,63.83883333,-166.1159167,0.00658316,25.42032,1.667741935,5.3,"t1",NA,NA,NA,303.805467283189,NA
"645",2006,"ADFG",81,27,7,31,63.67116667,-166.092,0.0067148232,25.05456,2.182758621,6.1,"t1",NA,NA,NA,148.92424866823,NA
"646",2006,"ADFG",80,28,7,31,63.67266667,-165.7114167,0.00658316,21.39696,4.8,7,"t1",NA,NA,NA,151.902733641595,NA
"647",2006,"ADFG",105,29,7,31,63.83116667,-165.7235,0.00658316,0,4.813333333,8,"t1",151.902733641595,NA,NA,1063.31913549116,NA
"648",2006,"ADFG",158,31,7,31,64.15966667,-165.3450833,0.0065173284,16.82496,8.048275862,9.7,"c",NA,NA,NA,153.437104688479,NA
"649",2006,"ADFG",159,32,8,1,64.16166667,-165.7365833,0.00658316,18.288,6.703448276,10.2,"c",NA,NA,NA,759.513668207973,NA
"650",2006,"ADFG",132,33,8,1,64.00191667,-165.7285833,0.00658316,18.288,6.575862069,9.2,"c",303.805467283189,NA,455.708200924784,1670.93007005754,NA
"651",2006,"ADFG",131,34,8,1,63.99791667,-165.3591667,0.00658316,15.91056,7.203448276,9.5,"c",455.708200924784,NA,NA,NA,NA
"652",2006,"ADFG",104,35,8,1,63.8375,-165.3420833,0.00658316,16.09344,7.429032258,9.2,"t1",303.805467283189,NA,151.902733641595,607.610934566378,NA
"653",2006,"ADFG",79,36,8,1,63.67425,-165.342,0.00658316,16.27632,6.053333333,8.7,"t1",151.902733641595,NA,NA,151.902733641595,NA
"654",2006,"ADFG",78,37,8,1,63.67625,-164.9740833,0.00658316,14.81328,8.279310345,9.8,"t1",NA,0,NA,NA,NA
"655",2006,"ADFG",103,38,8,1,63.83741667,-164.9905833,0.0065173284,14.81328,8.424137931,9.8,"t1",153.437104688479,NA,NA,NA,NA
"656",2006,"ADFG",130,39,8,2,64.00508333,-164.9701667,0.00658316,16.27632,7.946666667,9.8,"c",NA,0,NA,NA,NA
"657",2006,"ADFG",129,40,8,2,64.00525,-164.5735833,0.00658316,17.19072,7.270967742,9.7,"c",NA,NA,NA,607.610934566378,NA
"658",2006,"ADFG",128,41,8,2,63.998,-164.1999167,0.00658316,14.99616,7.289655172,9.7,"c",1215.22186913276,NA,911.416401849568,607.610934566378,NA
"659",2006,"ADFG",127,42,8,2,63.99825,-163.8283333,0.00658316,16.4592,6.632142857,11.2,"c",759.513668207973,NA,607.610934566378,1215.22186913276,NA
"660",2006,"ADFG",126,43,8,2,64.00041667,-163.44825,0.00658316,18.10512,7.017241379,11.2,"c",NA,NA,303.805467283189,455.708200924784,NA
"661",2006,"ADFG",125,44,8,2,64.00066667,-163.0678333,0.00658316,16.64208,6.934482759,11.8,"c",303.805467283189,NA,151.902733641595,607.610934566378,NA
"662",2006,"ADFG",152,45,8,2,64.16858333,-163.05975,0.00658316,23.22576,6.089655172,11.8,"c",151.902733641595,NA,NA,455.708200924784,NA
"663",2006,"ADFG",151,47,8,3,64.17291667,-162.7018333,0.0070439812,19.2024,6.534375,12.4,"c",NA,NA,NA,283.930343255317,NA
"664",2006,"ADFG",150,48,8,3,64.16658333,-162.3075,0.00658316,14.81328,7.585185185,12.4,"c",NA,0,NA,NA,NA
"665",2006,"ADFG",176,49,8,3,64.32866667,-162.2918333,0.00658316,15.72768,9.396428571,14.4,"c",455.708200924784,NA,NA,NA,NA
"666",2006,"ADFG",175,50,8,3,64.33458333,-161.8939167,0.00658316,14.26464,9.689655172,14.3,"t2",NA,0,NA,NA,NA
"667",2006,"ADFG",174,51,8,4,64.3295,-161.5381667,0.0067806548,11.33856,11.87037037,14.1,"t2",NA,0,NA,NA,NA
"668",2006,"ADFG",147,52,8,4,64.16066667,-161.1599167,0.00658316,9.144,12.928,13.9,"t2",NA,0,NA,NA,NA
"669",2006,"ADFG",148,53,8,4,64.16766667,-161.5384167,0.00658316,14.99616,7.814814815,12.4,"t2",455.708200924784,NA,NA,NA,NA
"670",2006,"ADFG",149,54,8,4,64.16366667,-161.9115,0.0066489916,15.91056,7.534482759,11.7,"t2",NA,NA,150.398746179797,NA,NA
"671",2006,"ADFG",122,55,8,4,64.00816667,-161.9460833,0.00658316,15.5448,5.768965517,11.3,"t2",151.902733641595,NA,NA,151.902733641595,NA
"672",2006,"ADFG",121,56,8,4,64.00208333,-161.6284167,0.0071756444,15.5448,6.107142857,11.4,"t2",NA,0,NA,NA,NA
"673",2006,"ADFG",120,57,8,4,64.00616667,-161.1791667,0.00658316,9.144,10.56666667,13.3,"t2",NA,0,NA,NA,NA
"674",2006,"ADFG",94,58,8,5,63.845,-161.598,0.00658316,14.81328,6.692857143,11,"t2",NA,0,NA,NA,NA
"675",2006,"ADFG",95,59,8,5,63.83983333,-161.97375,0.00658316,14.99616,6.433333333,11,"t2",151.902733641595,NA,NA,1367.12460277435,NA
"676",2006,"ADFG",123,61,8,5,63.99883333,-162.319,0.00658316,15.17904,6.032142857,11.2,"c",NA,NA,NA,303.805467283189,NA
"677",2006,"ADFG",124,62,8,5,63.98941667,-162.69775,0.00658316,16.27632,6.860714286,12,"c",NA,NA,NA,303.805467283189,NA
"678",2006,"ADFG",97,63,8,5,63.82933333,-162.698,0.00658316,0,8.317857143,12.4,"t3",303.805467283189,NA,NA,NA,NA
"679",2006,"ADFG",96,64,8,5,63.826,-162.3225,0.00658316,13.716,8.610714286,12.3,"t3",607.610934566378,NA,NA,NA,NA
"680",2006,"ADFG",70,65,8,5,63.662,-161.956,0.00658316,11.33856,10.28928571,11.6,"t2",NA,0,NA,NA,NA
"681",2006,"ADFG",69,66,8,6,63.66425,-161.6070833,0.00658316,12.8016,10.19,11.8,"t2",NA,0,NA,NA,NA
"682",2006,"ADFG",93,68,8,6,63.82608333,-161.218,0.004608212,9.69264,9.62,12.5,"t2",217.003905202278,NA,NA,NA,NA
"683",2006,"ADFG",98,69,8,7,63.84725,-163.0856667,0.00658316,16.27632,8.775,11.4,"t3",303.805467283189,NA,NA,151.902733641595,NA
"684",2006,"ADFG",99,70,8,7,63.57733333,-163.4750833,0.00658316,14.44752,8.7,11.2,"t3",303.805467283189,NA,NA,151.902733641595,NA
"685",2006,"ADFG",100,71,8,7,63.82916667,-163.8120833,0.00658316,14.6304,10.09642857,11.7,"t3",303.805467283189,NA,NA,NA,NA
"686",2006,"ADFG",101,72,8,7,63.84683333,-164.2241667,0.0067148232,14.81328,10.22758621,11.5,"t3",1638.16673535053,NA,446.77274600469,1489.2424866823,NA
"687",2006,"ADFG",102,73,8,7,63.84375,-164.5865833,0.0066489916,14.44752,10.08275862,10.9,"t3",NA,NA,NA,150.398746179797,NA
"688",2006,"ADFG",202,74,8,8,64.49733333,-163.8333333,0.00658316,14.26464,11.05714286,12.6,"c",NA,0,NA,NA,NA
"689",2006,"ADFG",203,75,8,8,64.50125,-164.218,0.0066489916,18.288,9.514285714,12.4,"c",NA,NA,150.398746179797,NA,NA
"690",2006,"ADFG",189,77,8,9,64.31158333,-167.2860833,0.00658316,27.61488,3.379310345,7.9,"ONS",NA,NA,NA,151.902733641595,NA
"691",2006,"ADFG",190,78,8,9,64.32933333,-167.6435833,0.0066489916,29.07792,1.94,5.9,"ONS",NA,0,NA,NA,NA
"692",2006,"ADFG",191,79,8,9,64.32758333,-168.0308333,0.00658316,34.56432,0.284615385,7.1,"ONS",NA,0,NA,NA,NA
"693",2006,"ADFG",165,80,8,9,64.184,-168.002,0.0073073076,36.576,0.465625,7.5,"ONS",NA,0,NA,NA,NA
"694",2006,"ADFG",164,81,8,10,64.162,-167.6480833,0.0066489916,30.90672,1.15862069,4.9,"ONS",NA,0,NA,NA,NA
"695",2006,"ADFG",163,82,8,10,64.16183333,-167.25225,0.00658316,30.1752,3.539285714,7.7,"ONS",NA,0,NA,NA,NA
"696",2006,"ADFG",137,83,8,10,64.00041667,-167.6144167,0.00658316,33.64992,0.360714286,6,"ONS",NA,0,NA,NA,NA
"697",2006,"ADFG",110,84,8,10,63.841,-167.59125,0.0066489916,32.004,0.673333333,4.7,"ONS",NA,0,NA,NA,NA
"698",2006,"ADFG",84,85,8,10,63.65466667,-167.3243333,0.00658316,25.96896,3.407692308,7.7,"ONS",NA,0,NA,NA,NA
"699",2006,"ADFG",61,86,8,10,63.49458333,-167.5646667,0.0066489916,27.98064,3.348275862,7.6,"ONS",NA,0,NA,NA,NA
"700",2006,"ADFG",10,87,8,11,63.0305,-168.61775,0.00658316,36.21024,0.006896552,5.2,"ONS",NA,0,NA,NA,NA
"701",2006,"ADFG",9,89,8,11,63.00208333,-167.8996667,0.0064514968,19.38528,4.035714286,7,"ONS",NA,0,NA,NA,NA
"702",2006,"ADFG",24,90,8,11,63.16833333,-167.5920833,0.00658316,32.73552,3.331034483,6.8,"ONS",NA,0,NA,NA,NA
"703",2006,"ADFG",25,91,8,11,63.18833333,-167.9348333,0.00658316,21.76272,2.15862069,6,"ONS",NA,0,NA,NA,NA
"704",2006,"ADFG",44,93,8,12,63.35058333,-167.9296667,0.00658316,28.3464,1.606896552,5.6,"ONS",NA,0,NA,NA,NA
"705",2006,"ADFG",62,94,8,12,63.51366667,-167.94175,0.00658316,31.63824,0.789285714,4.1,"ONS",NA,0,NA,NA,NA
"706",2006,"ADFG",86,95,8,12,63.65733333,-167.96175,0.0067806548,29.62656,0.506896552,2.7,"ONS",NA,0,NA,NA,NA
"707",2006,"ADFG",64,96,8,12,63.4945,-168.82925,0.00658316,24.14016,1.153846154,6.7,"ONS",NA,0,NA,NA,NA
"708",2006,"ADFG",112,99,8,13,63.77233333,-168.4178333,0.00658316,31.27248,0.475862069,8.5,"ONS",NA,0,NA,NA,NA
"709",2006,"ADFG",139,100,8,13,64.019,-168.3145833,0.00658316,34.38144,5.539285714,7.7,"ONS",NA,0,NA,NA,NA
"710",2006,"ADFG",211,105,8,14,64.48533333,-168.4831667,0.0066489916,39.3192,3.986666667,7.4,"ONS",NA,0,NA,NA,NA
"711",2006,"ADFG",210,106,8,14,64.493,-168.1025833,0.0066489916,34.01568,0.714814815,7.6,"ONS",NA,0,NA,NA,NA
"712",2006,"ADFG",209,107,8,14,64.52108333,-167.6745,0.00658316,31.0896,2.47037037,6.5,"ONS",NA,0,NA,NA,NA
"713",2006,"ADFG",225,108,8,14,64.66116667,-167.6869167,0.0067148232,31.0896,3.155172414,7.2,"ONS",NA,0,NA,NA,NA
"714",2006,"ADFG",226,109,8,14,64.68208333,-168.0464167,0.00658316,34.38144,1.333333333,7.6,"ONS",NA,0,NA,NA,NA
"715",2006,"ADFG",249,110,8,15,64.98741667,-168.44275,0.00658316,44.98848,1.234482759,7,"ONS",NA,0,NA,NA,NA
"716",2006,"ADFG",227,112,8,15,64.73225,-168.3935833,0.0067148232,38.95344,2.483333333,7.2,"ONS",NA,0,NA,NA,NA
"717",2006,"ADFG",238,113,8,16,64.83633333,-168.0724167,0.00658316,34.56432,2.257142857,6.5,"ONS",NA,0,NA,NA,NA
"718",2006,"ADFG",237,114,8,16,64.83575,-167.67125,0.00658316,33.8328,1.403448276,8.4,"ONS",NA,0,NA,NA,NA
"719",2006,"ADFG",247,115,8,16,65.01716667,-167.5873333,0.0066489916,30.54096,3.165517241,6,"ONS",150.398746179797,NA,NA,NA,NA
"720",2006,"ADFG",340,116,8,16,65.1785,-167.6016667,0.0066489916,32.004,3.355172414,6.9,"ONS",NA,NA,NA,NA,150.398746179797
"721",2006,"ADFG",236,125,8,19,64.78125,-167.2554167,0.0064514968,25.78608,3.645833333,9.8,"ONS",NA,0,NA,NA,NA
"722",2008,"ADFG",155,1,7,24,64.1665,-164.2076667,0.0067148232,17.73936,6.103125,NA,"c",297.84849733646,NA,NA,446.77274600469,NA
"723",2008,"ADFG",126,2,7,24,64.00033333,-163.4661667,0.00658316,18.10512,3.97,NA,"c",151.902733641595,NA,NA,607.610934566378,NA
"724",2008,"ADFG",96,3,7,25,63.82366667,-162.3105,0.00658316,14.6304,5.02,NA,"t3",759.513668207973,NA,303.805467283189,607.610934566378,NA
"725",2008,"ADFG",123,4,7,25,63.99416667,-162.3068333,0.00658316,16.4592,3.235483871,NA,"c",151.902733641595,NA,151.902733641595,303.805467283189,NA
"726",2008,"ADFG",122,5,7,25,64.01616667,-161.9493333,0.00658316,16.4592,0.65,NA,"t2",151.902733641595,NA,NA,151.902733641595,NA
"727",2008,"ADFG",95,6,7,25,63.84583333,-161.9821667,0.00658316,15.36192,2.2,NA,"t2",151.902733641595,NA,NA,607.610934566378,NA
"728",2008,"ADFG",94,7,7,25,63.8515,-161.6068333,0.0065173284,14.26464,1.2,NA,"t2",NA,NA,153.437104688479,NA,NA
"729",2008,"ADFG",121,8,7,25,64.0055,-161.595,0.00658316,15.91056,0.975862069,NA,"t2",303.805467283189,NA,NA,NA,NA
"730",2008,"ADFG",93,9,7,26,63.83033333,-161.211,0.00658316,10.60704,5.02,NA,"t2",NA,NA,NA,151.902733641595,NA
"731",2008,"ADFG",70,10,7,27,63.66616667,-161.9743333,0.004608212,11.70432,3.235483871,NA,"t2",651.011715606834,NA,NA,NA,NA
"732",2008,"ADFG",69,11,7,27,63.67133333,-161.5986667,0.00658316,11.8872,0.65,NA,"t2",NA,NA,NA,303.805467283189,NA
"733",2008,"ADFG",68,12,7,27,63.6665,-161.2328333,0.004608212,10.24128,2.2,NA,"t2",434.007810404556,NA,NA,NA,NA
"734",2008,"ADFG",120,13,7,27,63.99983333,-161.185,0.00658316,9.32688,1.2,NA,"t2",NA,NA,NA,455.708200924784,NA
"735",2008,"ADFG",147,14,7,27,64.15283333,-161.157,0.00658316,9.144,1.415517241,NA,"t2",NA,NA,NA,303.805467283189,NA
"736",2008,"ADFG",150,15,7,28,64.16666667,-162.3043333,0.00658316,16.09344,2.6,NA,"c",303.805467283189,NA,455.708200924784,NA,NA
"737",2008,"ADFG",151,16,7,28,64.17966667,-162.7063333,0.00658316,19.56816,3.329032258,NA,"c",NA,NA,NA,151.902733641595,NA
"738",2008,"ADFG",124,17,7,28,64.0005,-162.6976667,0.0066489916,17.00784,4.767741935,NA,"c",NA,NA,601.594984719187,1203.18996943837,NA
"739",2008,"ADFG",152,18,7,28,64.167,-163.0663333,0.00658316,23.22576,4.127586207,NA,"c",NA,NA,151.902733641595,1063.31913549116,NA
"740",2008,"ADFG",179,19,7,30,64.33283333,-163.4393333,0.00658316,18.83664,4.842857143,NA,"c",151.902733641595,NA,303.805467283189,NA,NA
"741",2008,"ADFG",153,20,7,30,64.168,-163.451,0.00658316,19.2024,3.955172414,NA,"c",151.902733641595,NA,151.902733641595,NA,NA
"742",2008,"ADFG",125,21,7,30,63.9995,-163.0875,0.00658316,17.73936,4.84137931,NA,"c",151.902733641595,NA,151.902733641595,455.708200924784,NA
"743",2008,"ADFG",127,22,7,30,64.00183333,-163.8466667,0.00658316,16.82496,5.420689655,NA,"c",151.902733641595,NA,NA,151.902733641595,NA
"744",2008,"ADFG",154,23,7,30,64.16783333,-163.832,0.00658316,17.73936,4.553571429,NA,"c",151.902733641595,NA,151.902733641595,151.902733641595,NA
"745",2008,"ADFG",180,24,7,30,64.33333333,-163.8185,0.00658316,15.91056,6.093333333,NA,"c",303.805467283189,NA,NA,151.902733641595,NA
"746",2008,"ADFG",202,25,7,31,64.49983333,-163.8168333,0.00658316,14.99616,6.775,NA,"c",NA,0,NA,NA,NA
"747",2008,"ADFG",203,26,7,31,64.4985,-164.2048333,0.00658316,19.01952,7.87,NA,"c",NA,0,NA,NA,NA
"748",2008,"ADFG",181,27,7,31,64.33383333,-164.2055,0.00658316,13.35024,8.22,NA,"c",151.902733641595,NA,NA,NA,NA
"749",2008,"ADFG",128,28,7,31,63.99816667,-164.2176667,0.00658316,15.5448,8.83,NA,"c",NA,NA,NA,455.708200924784,NA
"750",2008,"ADFG",129,29,7,31,64.00283333,-164.5868333,0.00658316,17.92224,7.344827586,NA,"c",1822.83280369914,NA,911.416401849568,1822.83280369914,NA
"751",2008,"ADFG",156,30,7,31,64.16416667,-164.5786667,0.00658316,13.89888,6.04,NA,"c",NA,NA,303.805467283189,455.708200924784,NA
"752",2008,"ADFG",186,31,8,2,64.34733333,-166.1048333,0.00658316,23.22576,NA,NA,"c",151.902733641595,NA,455.708200924784,455.708200924784,NA
"753",2008,"ADFG",187,32,8,2,64.33266667,-166.5003333,0.00658316,24.50592,5.083870968,NA,"c",NA,0,NA,NA,NA
"754",2008,"ADFG",161,33,8,2,64.1645,-166.501,0.00658316,25.05456,4.57,NA,"c",NA,0,NA,NA,NA
"755",2008,"ADFG",135,34,8,3,63.99966667,-166.8611667,0.00658316,31.27248,3.99,NA,"t1",NA,0,NA,NA,NA
"756",2008,"ADFG",134,35,8,3,64.00133333,-166.4843333,0.00658316,28.3464,5.396666667,NA,"c",NA,0,NA,NA,NA
"757",2008,"ADFG",133,36,8,3,63.99983333,-166.103,0.00658316,22.31136,5.963333333,NA,"c",NA,NA,NA,151.902733641595,NA
"758",2008,"ADFG",160,37,8,3,64.16833333,-166.1265,0.00658316,21.39696,5.353333333,NA,"c",NA,0,NA,NA,NA
"759",2008,"ADFG",159,38,8,4,64.16333333,-165.7143333,0.0066489916,18.288,7.615625,NA,"c",451.19623853939,NA,300.797492359593,2406.37993887675,NA
"760",2008,"ADFG",158,39,8,4,64.17033333,-165.3481667,0.00658316,16.4592,8.73,NA,"c",2430.44373826551,NA,NA,151.902733641595,NA
"761",2008,"ADFG",131,40,8,4,63.99966667,-165.3485,0.00658316,15.91056,8.503333333,NA,"c",303.805467283189,NA,NA,NA,NA
"762",2008,"ADFG",130,41,8,4,63.99916667,-164.971,0.00658316,16.09344,9.448387097,NA,"c",NA,0,NA,NA,NA
"763",2008,"ADFG",157,42,8,4,64.1665,-164.9705,0.00658316,14.44752,6.972413793,NA,"c",NA,0,NA,NA,NA
"764",2008,"ADFG",182,43,8,4,64.3325,-164.5858333,0.0068464864,13.16736,9.278787879,NA,"c",NA,NA,146.060320809226,NA,NA
"765",2008,"ADFG",132,44,8,5,63.9995,-165.7281667,0.00658316,18.47088,NA,NA,"c",NA,NA,NA,455.708200924784,NA
"766",2008,"ADFG",106,45,8,5,63.83683333,-166.0948333,0.00658316,24.32304,NA,NA,"t1",NA,0,NA,NA,NA
