Haul #,Station,Vessel,Month,Day,Year,Species Code,Subsample weight (kg),Total # in subsample,100% sample catch (kg),# caught,Net fished,,,,
36,133,Pandalus,8,3,2008,23055,0.08,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,23801,0.01,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,41201,0.15,6,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,50010,0.007,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,59111,0.002,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,66530,0.003,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,66611,0.1,16,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,68577,0.07,10,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,68580,0.03,32,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,69035,0.03,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,69120,0.1,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,69322,0.65,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,71001,0.004,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,80020,3.85,8,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,80200,4.75,49,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,80540,0.01,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,80590,0.34,2,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,80595,0.54,31,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,81095,0.03,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,81742,12.05,68,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,82510,0.15,2,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,83020,0.33,5,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,98000,0.43,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,98082,0.15,9,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,99999,0.04,.,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,10120,2.95,1,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,10210,0.9,24,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,10285,1.17,10,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,21110,0.68,8,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,21313,0.03,1,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,21375,4.18,4,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,21725,1.25,77,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,21735,1.64,29,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,23055,0.07,1,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,23801,0.03,1,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,41201,0.09,5,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,56300,0.01,7,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,59111,0.002,1,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,66611,0.09,15,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,68580,0.01,4,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,69120,0.04,1,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,71001,0.02,1,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,71010,0.01,1,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,80020,0.98,3,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,80200,3.45,48,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,80540,0.01,1,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,80590,0.28,2,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,80595,0.27,24,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,81742,23.8,161,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,82510,0.07,1,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,83000,0.002,1,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,83020,0.22,4,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,99999,0.23,.,,,08/#1New,,,,
37,160,Pandalus,8,3,2008,2,0.07,1,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,10210,0.3,8,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,10285,0.3,2,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,20041,0.01,1,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,21375,3.02,5,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,21388,0.1,1,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,21725,0.6,32,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,21735,8,172,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,23055,0.26,8,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,23801,0.02,1,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,40500,0.3,2,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,56300,0.002,1,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,66050,0.006,1,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,66530,0.009,3,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,66611,0.3,58,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,68577,0.02,3,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,68580,0.17,15,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,68781,0.1,1,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,69322,11,21,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,71001,0.01,2,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,80020,6.25,17,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,80200,3.7,23,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,80595,0.08,5,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,81742,14.25,154,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,83020,0.53,10,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,98000,1.3,1,,,08/#1New,,,,
38,159,Pandalus,8,4,2008,99999,1.04,.,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,10210,0.98,15,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,10285,0.3,3,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,21375,1.22,1,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,21725,0.03,3,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,21735,5.45,144,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,40500,0.79,6,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,66530,0.004,1,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,66611,0.005,1,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,68577,0.008,1,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,68580,0.006,1,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,68781,0.07,1,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,69322,7.5,17,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,75286,0.05,1,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,80020,1.2,3,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,80200,15.1,59,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,81742,12.9,138,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,83020,0.13,4,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,98000,0.1,1,,,08/#1New,,,,
39,158,Pandalus,8,4,2008,99999,0.03,.,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,10210,1.03,24,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,10260,0.17,6,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,10285,0.63,5,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,21110,0.13,2,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,21375,3.28,6,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,21388,0.07,1,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,21725,0.24,15,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,21735,6.15,135,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,21740,0.08,5,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,21932,0.02,1,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,23801,0.02,1,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,40500,1.2,4,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,41201,0.01,1,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,56311,0.002,1,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,59111,0.002,1,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,66045,0.003,1,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,66530,0.01,10,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,66548,0.024,18,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,66611,0.015,6,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,68580,0.02,1,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,68781,0.45,2,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,69322,0.75,2,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,71001,0.002,1,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,75285,0.005,1,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,80020,3.09,5,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,80200,12.6,49,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,81742,13.8,198,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,83020,0.43,9,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,95030,0.001,1,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,98000,1.02,3,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,98082,0.05,3,,,08/#1New,,,,
40,131,Pandalus,8,4,2008,99999,0.13,.,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,10120,10.95,1,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,10210,1.97,54,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,10220,2.7,4,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,10285,0.15,2,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,21725,0.01,1,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,21735,6.3,187,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,23055,0.06,3,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,23801,0.04,1,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,40500,9.5,50,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,43000,0.11,2,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,56300,0.004,3,,,08/#1New,"Note: whole haul sampled, net ripped, large rocks",,,
41,130,Pandalus,8,4,2008,66045,0.002,1,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,66530,0.03,10,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,66548,0.06,29,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,68781,0.3,2,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,69090,0.04,1,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,71884,0.38,3,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,75285,0.03,1,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,80020,2.9,4,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,80200,3.3,12,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,81742,28.35,235,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,83020,0.14,3,,,08/#1New,,,,
41,130,Pandalus,8,4,2008,99999,0.52,.,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,10210,2.66,63,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,10220,0.68,2,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,10260,0.46,1,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,10285,0.71,7,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,21110,2.66,29,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,21313,0.07,1,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,21375,0.27,7,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,21725,0.1,5,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,21735,4.3,88,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,21932,0.17,3,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,23055,0.05,1,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,40500,0.06,1,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,41201,0.02,1,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,56300,0.002,2,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,66548,0.01,4,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,66611,0.002,1,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,68781,0.64,3,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,80020,1.29,4,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,80200,0.4,2,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,81742,10.6,242,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,83020,0.15,1,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,91000,0.03,1,,,08/#1New,,,,
42,157,Pandalus,8,4,2008,99999,0.04,.,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,10210,2.15,116,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,10220,4.21,3,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,10285,1.42,21,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,20041,0.01,2,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,21110,0.43,6,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,21313,0.19,20,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,21375,0.76,22,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,21388,0.14,2,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,21735,21.3,813,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,21932,0.27,9,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,23055,0.1,6,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,41201,0.008,1,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,43000,0.2,2,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,66045,0.001,1,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,66530,0.02,7,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,66548,0.74,292,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,66611,0.008,2,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,68781,1.83,12,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,69061,0.06,1,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,69322,0.14,1,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,71511,0.003,2,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,80020,0.53,2,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,80200,0.22,3,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,81742,33.5,672,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,91000,0.01,2,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,98000,0.01,5,,,08/#1New,,,,
43,182,Pandalus,8,4,2008,99999,0.46,.,,,08/#1New,,,,
52,103,Pandalus,8,6,2008,10120,1.4,1,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,10210,1.65,20,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,10285,1.92,8,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,21110,0.65,7,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,21313,0.04,3,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,21375,3.35,4,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,21725,0.111,7,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,21735,9.35,227,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,23055,0.27,7,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,40500,0.01,1,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,41201,0.08,5,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,43000,0.004,2,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,54030,0.001,1,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,56300,0.006,4,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,66548,0.003,1,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,66611,0.05,9,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,68580,0.01,1,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,69035,0.44,5,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,69322,2.7,3,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,71004,0.08,2,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,74311,0.01,12,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,74562,0.002,1,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,80020,1.96,5,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,80200,3.47,29,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,80595,0.09,7,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,81742,20.65,186,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,82510,0.2,3,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,83020,0.14,5,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,98000,0.9,10,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,98082,0.01,5,,,08/#1New,,,,
44,132,Pandalus,8,5,2008,99999,0.37,.,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,10140,0.015,2,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,10260,3.09,6,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,10285,0.715,4,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,21375,2.95,3,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,21725,0.055,7,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,21735,0.484,70,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,23801,0.1,7,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,41201,0.085,4,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,43000,0.012,4,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,54030,0.002,1,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,65100,2.06,.,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,66611,0.066,19,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,68577,0.14,4,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,68580,0.02,3,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,69035,1.41,30,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,69061,0.04,3,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,71250,0.003,1,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,71511,0.006,1,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,74311,0.01,20,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,74562,0.01,4,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,80020,0.49,1,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,80200,4.01,19,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,80595,2.87,120,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,81742,31.95,174,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,83000,0.18,99,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,83020,0.582,4,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,85170,0.02,10,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,85200,0.002,1,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,85510,0.72,8,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,95060,0.002,1,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,98000,2.96,171,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,99999,2.15,.,,,08/#1New,,,,
45,106,Pandalus,8,5,2008,2,0.01,2,,,08/#1New,,,,
59,104,Pandalus,8,9,2008,10120,16.3,3,,,NSEDC,,,,
46,107,Pandalus,8,5,2008,10140,0.085,12,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,10210,0.6,9,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,10220,1.75,2,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,10260,0.68,1,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,10285,4.52,4,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,21110,2.39,30,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,21313,0.01,1,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,21375,1.78,2,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,21720,11.7,3,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,21725,0.34,18,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,21735,4.94,57,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,21740,5.9,2,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,21740,0.17,7,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,23801,0.18,13,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,40500,0.79,1,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,41201,0.02,1,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,43000,0.025,2,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,56300,0.003,2,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,65100,1.25,.,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,66045,0.012,7,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,66611,0.07,12,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,68577,0.29,5,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,68580,0.03,8,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,69010,6.9,78,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,69061,0.08,3,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,71004,0.3,11,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,71511,0.03,14,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,71882,0.73,6,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,71884,1.07,6,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,80540,0.008,1,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,80590,0.45,3,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,80595,1.8,29,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,81095,0.08,2,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,81742,3.7,64,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,82510,0.76,8,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,83000,0.07,30,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,83020,0.6,4,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,85170,0.023,4,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,95060,0.007,1,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,98000,11.56,201,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,99999,4.85,.,,,08/#1New,,,,
58,105,Pandalus,8,9,2008,10120,17,5,,,NSEDC,,,,
47,82,Pandalus,8,5,2008,10140,0.026,5,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,10210,1.96,21,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,10220,0.61,1,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,10285,2.63,6,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,21110,0.34,4,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,21375,5.13,5,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,21720,0.42,1,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,21720,21.3,6,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,21735,3.1,40,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,21740,5.4,2,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,21740,0.07,9,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,23041,0.008,1,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,23055,0.09,1,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,23801,0.15,10,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,40500,1.82,2,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,41201,0.07,5,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,43000,0.004,1,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,59111,0.003,2,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,66611,0.03,11,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,68577,0.36,7,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,68580,0.008,2,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,69010,9.5,115,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,69061,0.12,5,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,71001,0.2,9,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,71772,0.09,1,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,71882,0.26,3,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,71884,1.82,13,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,80200,1.22,2,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,80590,0.4,2,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,80595,1.05,101,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,81095,0.01,1,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,81742,3.3,14,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,82510,0.32,4,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,83000,0.16,44,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,83020,0.96,7,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,98000,4.26,45,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,99999,2.58,.,,,08/#1New,,,,
47,82,Pandalus,8,5,2008,2,0.006,1,,,08/#1New,,,,
46,107,Pandalus,8,5,2008,10120,3.25,1,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,10140,2.901,12,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,10210,1.02,4,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,21720,0.27,1,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,21720,14.85,3,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,21725,0.08,4,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,21735,5.64,69,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,21740,5.35,2,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,21740,0.04,4,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,23055,0.23,2,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,23801,0.04,3,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,40500,0.995,2,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,41201,0.4,27,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,43000,0.05,5,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,56300,0.003,3,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,65100,0.73,.,,,08/#1New,,,,
48,81,Pandalus,8,5,2008,66611,0.075,16,,,08/#1New,,,,
