year,station,_NAME_,_10210,_10285,_21725,_21735,_23055,_43000,_69010,_80200,_81742,_10220,_21313,_68577,_68580,_69322,_80020,_80595,_82510,_83020,_98000,_21740,_71882,_71884,_68781,_75284,_81095,_20322,_21720,_10120,_10260
1999,176,cpue,93.221377816,141.69649428,,615.26109358,,3.7288551126,,,5369.5513622,1044.0794315,14.915420451,,,,,,7.4577102253,,,,,,,,,,,,
1999,179,cpue,112.3443032,10.213118473,,59.236087142,2.0426236945,6.1278710836,1.0213118473,326.81979113,3666.5095317,582.14775295,4.0852473891,,,102.13118473,,45.959033127,20.426236945,16.340989556,,,,,102.13118473,,,,,,
1999,180,cpue,983.32350779,,,559.61500444,23.98350019,51.964250412,,415.7140033,16148.890128,975.32900773,15.989000127,,,1598.9000127,,,,,79.945000634,,,,15.989000127,,15.989000127,,,,
1999,181,cpue,168.29362312,,,79.718032006,4.4287795559,21.701019824,1.7715118224,53.145354671,2741.4145451,221.4389778,,,,75.28925245,,,38.087504181,44.287795559,9.743315023,4.4287795559,,,122.23431574,,,,,,
1999,182,cpue,203.84348393,70.721208712,,295.36504815,2.0800355503,6.240106651,,447.20764332,2818.4481707,520.00888759,2.0800355503,,4.1600711007,1164.8199082,,,,79.041350913,,4.1600711007,,,49.920853208,,,,,,
1999,183,cpue,45.861749078,328.08789725,,317.50441669,17.639134261,268.11484076,21.166961113,370.42181947,3616.0225234,934.87411581,,74.084363895,17.639134261,3951.1660744,,63.500883338,229.30874539,317.50441669,,,,,444.50618337,,14.111307409,,,,
1999,184,cpue,1.4529633925,35.839763682,,147.23362377,12.592349402,11.62370714,6.7804958317,,1578.8868865,300.27910112,,26.153341065,16.466918448,358.39763682,,,4.8432113084,28.090625589,0.4843211308,1.9372845233,,32.933836897,67.804958317,,,,,,
1999,185,cpue,1.8468562048,,,240.09130663,7.3874248194,,18.468562048,1181.9879711,4886.781518,443.24548916,,,1532.89065,923.42810242,,12.927993434,7.3874248194,110.81137229,1.8468562048,,,,7.3874248194,,,,,,
1999,186,cpue,62.617705803,130.92793032,,370.01371611,22.770074838,,12.523541161,,432.63142191,853.87780641,2.2770074838,1.1385037419,683.10224513,74.002743222,318.78104773,,4.5540149675,,119.5428929,,,,54.078927739,,0.5692518709,,182.1605987,,56.925187094
1999,187,cpue,88.713130856,109.18539182,2.7296347956,208.13465316,4.7768608922,,8.8713130856,,1764.0264866,18.083830521,10.236130483,44.356565428,197.89852268,31.390800149,341.20434945,63.122804647,12.28335658,37.532478439,44.356565428,,,,,,9.5537217845,,191.07443569,,1.7060217472
1999,202,cpue,130.05218121,43.35072707,,103.37481071,6.6693426261,133.38685252,3.3346713131,283.44706161,7919.8443685,125.05017424,,,,,,,16.673356565,80.032111514,,,,,185.07425788,,,,,,
1999,203,cpue,202.0597602,236.45291088,,1848.6318487,116.07688352,786.74332165,,515.8972601,4191.6652383,1074.7859585,4.2991438341,,,42.991438341,,,4.2991438341,34.393150673,,,,,666.36729429,,4.2991438341,,,,
2002,78,cpue,352.89223297,109.91725289,23.140474293,1012.3957503,34.71071144,75.206541453,474.37972301,659.50351736,6595.0351736,705.78446595,,,,,,5.7851185733,,75.206541453,,276.03577613,,52.06606716,,,,,,131.91436249,
2002,79,cpue,177.77354541,9.3565023899,149.70403824,1160.2062964,,0.4678251195,729.80718642,1160.2062964,10554.134696,,18.71300478,,,2030.3610186,261.98206692,9.3565023899,18.71300478,346.19058843,18.71300478,509.40737366,,177.77354541,,28.06950717,,,135.17550119,,
2002,80,cpue,204.13002558,348.22180835,48.030594255,,,12.007648564,1398.8910577,1621.0325561,12487.954506,,,,,2185.3920386,1140.7266136,12.007648564,72.045891383,204.13002558,204.13002558,,,336.21415979,,24.015297128,,,96.842646289,231.77279676,
2002,81,cpue,350.67163637,504.96715638,14.026865455,98.188058185,,14.026865455,4881.3491783,701.34327275,10183.50432,,28.05373091,0.7013432727,,,561.0746182,1318.5253528,224.42984728,1655.1701237,1346.5790837,155.63996725,,182.34925091,,,,,141.088263,,
2002,82,cpue,406.80617451,,,,,38.743445191,3351.308009,1646.5964206,7845.5476512,,77.486890382,19.371722596,58.115167787,,,2130.8894855,697.38201344,2363.3501567,1201.0468009,554.86281008,290.57583893,3603.1404028,,,,,536.51500906,,
2002,103,cpue,255.01387806,8.361110756,,200.66665814,50.166664536,317.72220873,125.41666134,664.7083051,4441.8400891,723.23608039,,,,33.532188066,,,0.2090277689,158.86110436,,,20.90277689,37.624998402,,,,,,,
2002,104,cpue,187.47801374,330.84355366,22.056236911,529.34968585,,5.5140592276,460.42394551,1317.8601554,5861.444959,,,,0.2757029614,194.23361767,192.99207297,11.028118455,55.140592276,154.39365837,16.542177683,115.69329038,,308.78731675,,44.112473821,,,5.5140592276,144.88435976,
2002,105,cpue,68.948156246,120.65927343,68.948156246,120.65927343,,28.728398436,701.26020582,2714.8336522,4539.0869529,,0.2872839844,,28.728398436,110.42423693,,68.948156246,155.13335155,1091.6791406,15.943606401,,,,,68.948156246,,,,210.21940292,
2002,106,cpue,218.69522143,164.02141607,246.03212411,218.69522143,,,1038.8023018,1025.1338504,12547.638329,710.75946964,123.01606205,164.02141607,0.683422567,,,1120.8130098,464.72734553,3143.743808,136.68451339,179.68191341,,,,,,,297.36091304,,
2002,107,cpue,71.292260908,,,225.75882621,,35.646130454,1437.7272617,3208.1517409,6368.7753078,,118.82043485,71.292260908,47.528173939,,,1069.3839136,249.52291318,2946.7467842,665.39443514,494.12526188,403.98947848,807.97895696,,,11.882043485,,1134.0839077,23.09292197,403.98947848
2002,123,cpue,49.831902959,13.974268169,196.14542315,16.769121802,3.1601568351,21.94946217,252.46927546,164.75955418,5115.3717696,,3.7191275619,,,121.52571101,42.481775233,0.5589707267,254.72719021,15.800784176,,,59.677676666,111.93913006,,79.477073767,,,,,
2002,124,cpue,262.79056683,74.182188663,8.6001519923,239.84389192,,48.014691878,254.22922362,698.26332717,7646.3762794,,16.718479444,,,24.911885002,385.26865757,0.235255214,241.96523399,70.576564196,,,,,70.28549834,53.29864265,,,,,
2002,125,cpue,119.95915264,35.926304112,1.5165113371,114.60952026,,275.62739331,667.67656563,486.19494489,2592.5319415,19.714647382,,,,234.54078398,604.62097111,12.008868204,264.75906206,38.836104294,3.5385264531,,38.806875397,35.268348944,124.56714445,6.8890657153,,,,,
2002,126,cpue,58.609340724,,6.5008385942,351.00839594,,,267.49111781,397.50976907,4031.1420984,175.96692813,2.1588751096,,,160.36843866,466.43663332,,206.53327926,70.467881699,1.4392500731,21.447225741,16.677309544,245.48367693,75.164594423,4.8179496109,,4.6618732167,,,
2002,127,cpue,289.0568875,27.466184061,0.0459696009,151.35295355,,,598.85527373,998.03955448,8486.593604,,0.9193920182,,,214.98034094,287.76970168,,183.12715649,56.398138513,7.7859380335,0.0459696009,,849.88611105,102.99819023,57.690544177,,0.369064963,,,
2002,128,cpue,345.35438632,,1.4156883415,444.26202986,37.836373719,100.01968054,368.52687193,1521.3706467,6800.4292351,154.39414089,1.1744474964,,,,,4.8248169028,87.433927998,16.44226495,10.824081302,16.696318784,19.299267611,521.0802255,157.79045646,5.307298593,,,,,
2002,129,cpue,256.77285427,27.675603699,4.4197775656,806.93117336,0.8417067719,370.70082064,53.515080164,155.11143416,2558.4213372,1741.4669362,2.7363640217,,0.6840910054,38.087504181,104.69994346,,,0.420853386,2.5251203158,16.099684546,,23.259094185,76.18263299,,,,,,
2002,130,cpue,263.12641012,280.6681708,0.146181339,1903.2810332,108.17419083,17.541760675,26.312641012,230.96651555,4870.762214,460.47121771,,,,497.01655245,175.41760675,,,,,58.472535582,,,125.7159515,,,,,,
2002,131,cpue,922.45583569,185.92133123,,1554.1116405,9.5344272423,9.5344272423,35.754102159,81.04263156,3065.3183584,,15.493444269,,11.918034053,94.026396725,90.577058802,,1.1918034053,,14.301640863,42.90492259,,42.90492259,42.90492259,1.1918034053,,,,,
2002,132,cpue,1000.5851868,537.56929643,19.619317388,302.13748778,,,1.9619317388,451.24429992,4822.428214,,11.771590433,1.9619317388,90.248859985,,1028.0522311,3.9238634776,11.771590433,31.390907821,1.9619317388,47.086361731,,,,,,,11.771590433,,
2002,133,cpue,71.742094799,22.957470336,28.696837919,218.09596819,,,43.045256879,769.07525624,5179.7792445,746.11778591,74.611778591,8.6090513758,8.6090513758,86.677542737,711.6815804,63.133043423,195.13849785,1104.8282599,,,,,,,5.7393675839,,,,
2002,134,cpue,64.725409823,,26.96892076,,,,496.22814198,3290.2083327,6202.8517747,,140.23838795,830.6427594,32.362704912,45.553161146,1877.0368849,765.91734957,,1833.8866117,970.88114735,291.6667679,,,,5.9331625671,21.575136608,,499.0334536,355.88407146,
2002,135,cpue,,157.45186655,15.745186655,,,47.235559964,1259.6149324,1527.2831055,708.53339946,,,330.64891975,110.21630658,50.614623496,283.41335978,2629.4461713,188.94223985,5314.0004959,16.532445987,711.76814291,236.17779982,3731.6092371,,,,,458.69502543,,818.74970604
2002,150,cpue,74.744197001,74.744197001,,156.25310747,36.323258248,89.508362625,79.391254947,172.22179825,9549.2471567,,24.369400312,,,11.07194889,,0.7893955801,311.12141263,18.186723398,43.067996699,,27.280085097,146.26659042,,119.28763661,,,,,
2002,151,cpue,81.557593946,22.623825061,17.38720777,517.62329705,,,348.57873744,657.83919647,9108.4010713,14.662528415,,,,66.608844521,249.2166447,,204.80357662,104.32324662,5.2366172911,,,,1.0473234582,14.733442221,,,,,
2002,152,cpue,61.080260484,23.647824599,30.509845271,60.009056077,,,332.78881516,1391.063083,6351.019661,,,,,72.890330191,870.58686503,,884.04786891,94.227878739,20.97894165,,89.114136473,3.1530432799,26.800867879,11.258025124,,,,,
2002,153,cpue,70.094383724,46.899040451,1.6990883373,171.27376389,,9.2335716124,148.10621076,949.73496934,1694.9389811,9.9647540008,20.197580028,0.0849544169,1.6990883373,119.57704801,112.57159216,7.1654183122,441.01094269,39.148676228,0.0849544169,,33.981766746,20.389060048,25.486325059,0.0849544169,,,,,
2002,154,cpue,405.66063415,68.183517471,,864.87426007,15.189173873,23.008584132,92.782042535,1423.7168094,5057.7582228,736.17845824,40.947581036,,0.1917382011,26.572677335,520.13979144,0.1917382011,122.56256649,44.482580629,19.17382011,2.1698819819,105.48368725,111.20815664,68.220988024,0.7342086966,,,,,
2002,155,cpue,597.09462535,113.3511461,10.376880361,467.51910135,,15.456974468,114.79576042,2669.9350297,9321.5679687,,75.021776166,,,88.391058637,262.76856595,25.833854829,67.4140058,12.375396447,5.2245555388,5.1523248226,,72.132547516,686.17585198,38.642436169,,,,,
2002,156,cpue,91.994738591,6.430703819,,87.470407185,,,20.902461421,152.23673629,1645.3485214,78.22921955,37.666899213,0.0754055234,,10.384724476,150.95952941,3.0162209374,,39.198918018,,,,,268.30084247,1.5081104687,,,,,
2002,157,cpue,232.22057181,92.011924679,,510.44710596,10.953800557,,19.716841003,385.57377961,2412.0268827,232.22057181,,,,183.05622164,563.02534863,13.144560668,15.33532078,,,6.5722803342,,,166.49776847,,,,,,
2002,158,cpue,165.21028146,123.20766753,2.800174262,1206.8751069,14.00087131,,0.1400087131,38.082369963,4655.2897106,39.76247452,,,11.200697048,,88.205489253,,8.400522786,,,322.02004013,,,2.800174262,,,,,,
2002,159,cpue,831.44254687,1399.2569691,5.0697716272,679.34939805,,,35.488401391,816.23323199,6387.9122503,344.74447065,,10.139543254,15.209314882,83.197787372,141.95360556,111.5349758,30.418629763,126.74429068,,152.09314882,,,,5.0697716272,,,,,
2002,160,cpue,68.6401939,43.680123391,3.1200088137,,,18.720052882,15.600044068,1416.4840014,8186.903127,268.32075797,12.480035255,37.440105764,0.3120008814,37.960967622,848.64239731,268.32075797,,661.44186849,31.200088137,,,,,,15.600044068,,,,
2002,161,cpue,,36.062919241,23.180126034,63.745346594,,11.590063017,231.80126034,1350.2423415,5545.8451537,108.82144052,,220.21119732,52.155283577,,452.01245767,492.57767823,139.0807562,440.42239465,86.925472628,96.167784642,,,,5.7950315085,28.975157543,,73.391204069,18.980483811,79.718032006
2002,176,cpue,110.17167119,,,327.89187855,31.47762034,,194.1119921,,9112.7710886,367.23890397,,,,,,,99.679131078,,20.985080227,5.2462700567,,144.27242656,136.40302148,44.593295482,,,,,
2002,179,cpue,136.65730319,2.0096662234,4.0193324469,196.9472899,,,369.77858511,578.78387235,4441.3623538,221.06328458,,,,0.8857559112,289.39193618,,305.46926596,20.096662234,44.212656916,,12.057997341,188.908625,,4.0193324469,,,,,
2002,180,cpue,561.90081094,,,745.79562179,71.514648665,0.510818919,378.00600008,745.79562179,19135.276707,1552.8895139,20.432756761,,,4.4287795559,,,541.46805417,91.947405426,,5.1081891903,,316.7077298,102.16378381,0.510818919,,,,,
2002,181,cpue,281.71746723,16.571615719,,87.000982526,,,74.572270737,190.57358077,5128.9150651,451.57652835,33.143231439,,,,,20.714519649,408.07603709,186.43067684,,2.0714519649,,,327.28941046,,8.2858078596,,,,
2002,182,cpue,157.28301907,119.8346812,,408.18688283,7.4896675748,14.97933515,22.469002725,172.26235422,5272.7259727,228.43486103,1.8724168937,,41.193171662,108.06222116,228.43486103,26.213836512,7.4896675748,322.05570572,,14.97933515,,,419.42138419,,11.234501362,,,,
2002,183,cpue,84.108926218,24.315444612,16.053617884,3377.2748832,,705.29421552,204.85619569,590.14302491,5575.011613,411.15206344,,33.502559816,254.66217385,1802.2918403,536.63589285,33.502559816,698.89774841,1300.4827315,100.50767945,51.766672664,,,891.00535789,,39.318873793,,,,
2002,184,cpue,157.00828115,102.02582875,79.70379445,1851.3174268,9.0572493693,640.87301278,61.562135528,898.40870681,6614.0017008,63.078045441,3.6228997477,19.7118892,119.50137131,361.60985074,155.57062974,54.928132034,134.79166553,165.96011184,,258.49735035,,,560.36730105,11.854293703,3.94237784,,,,
2002,185,cpue,63.410515587,145.84418585,,752.47145163,26.421048161,,69.751567145,1083.2629746,2441.3048501,607.68410771,,,6.3410515587,201.82581119,403.7136159,6.3410515587,,6.3410515587,,33.818941646,,,,19.023154676,,,,,
2002,186,cpue,518.52501223,,9.6023150413,845.00372364,,0.240057876,120.02893802,828.19967231,3173.5651212,451.30880694,38.409260165,2.4005787603,,86.044859943,902.61761388,72.01736281,81.619677851,91.221992892,,4.8011575207,,,86.420835372,28.806945124,19.204630083,,19.204630083,982.87272001,
2002,187,cpue,,55.541003946,,,,20.82787648,48.945509728,2131.3860264,3353.2881133,,6.9426254933,69.426254933,27.770501973,37.47428855,1506.549732,874.77081216,728.9756768,645.66417088,3.4713127467,13.885250987,,,,62.48362944,41.65575296,,,,
2002,202,cpue,187.93182928,64.804079064,,583.23671157,77.764894876,155.52978975,661.00160645,103.6865265,7439.5082765,,,,,,534.63365227,,324.02039532,252.73590835,,3.2402039532,,291.61835579,116.64734231,110.16693441,,,,,
2002,203,cpue,391.87035521,63.204896002,,1283.0593888,341.30643841,467.71623042,663.65140802,467.71623042,14840.509581,1093.4447008,,,,,982.83613284,,379.22937601,467.71623042,,3.1602448001,,284.42203201,353.94741761,107.4483232,,366.58839681,,461.39574082,
2006,78,cpue,58.681329116,167.66094033,3.3532188066,1039.49783,51.974891502,25.14914105,,134.12875226,1341.2875226,511.36586801,,,,,41.915235083,,,,3.3532188066,18.442703436,,,,,,,,,
2006,79,cpue,336.61945555,36.066370238,36.066370238,1322.4335754,72.132740476,12.022123413,108.19911071,1767.2521417,4327.9644286,709.30528135,4.8088493651,,,113.37675663,,,36.066370238,,9.6176987301,24.044246825,,,,52.897343016,,,265.72677335,354.30236447,216.39822143
2006,80,cpue,143.82988843,845.00059455,485.42587347,791.06438639,1.7978736054,,,233.72356871,3236.1724898,125.85115238,,,8.9893680272,66.431693339,,62.92557619,,53.936208163,179.78736054,1.7978736054,,,215.74483265,,,,,,
2006,81,cpue,72.744207185,53.884597915,26.942298957,26.942298957,,21.553839166,2667.2875968,633.1440255,2694.2298957,,2.6942298957,94.298046351,67.355747394,,,323.30758749,175.12494322,619.67287602,377.1921854,,,,,,,,,,
2006,82,cpue,414.83162433,1604.0156141,470.14250758,,,55.310883245,2323.0570963,3318.6529947,11062.176649,,165.93264973,331.86529947,1382.7720811,,,1106.2176649,,608.41971569,857.31869029,429.97859766,,1548.7047308,,,,,,,331.86529947
2006,103,cpue,251.19583899,19.831250446,19.831250446,475.95001072,52.883334524,,50.239167798,85.935418601,1322.0833631,,,,,20.130816163,,,,,,141.12341204,,66.104168155,,,,,,447.35147029,
2006,104,cpue,177.13536517,212.5624382,26.570304775,1062.812191,61.997377808,7.0854146067,92.110389886,673.11438763,6376.873146,,,,0.1771353652,31.887212803,,,,,15.942182865,3.5427073033,26.570304775,35.427073033,,,,,212.58141868,199.29508002,
2006,105,cpue,409.2034139,544.46045048,111.40225908,234.74904207,36.943402795,0.5400211262,170.18903533,637.65989834,3796.6239979,409.13487326,3.182921688,,0.5114185916,335.48005136,146.0574591,21.314819702,16.200633786,31.82921688,287.6070533,2.2616828168,,43.201690097,,27.00105631,,,,,102.28371831
2006,106,cpue,117.2806438,70.368386277,84.442063533,,,70.368386277,1102.4380517,234.56128759,16888.412707,,70.368386277,37.529806014,18.764903007,,516.0348327,2064.1393308,281.47354511,516.0348327,492.57870394,,93.824515036,,,,,,,,1407.3677255
2006,107,cpue,111.15368297,537.24280103,111.15368297,46.314034572,,555.76841486,852.17823612,1111.5368297,4816.6595954,,55.576841486,111.15368297,18.525613829,,170.43564722,981.85753292,120.41648989,518.7171872,670.6272206,82.496874081,,157.46771754,,18.525613829,18.525613829,,,,138.94210371
2006,123,cpue,237.32058128,182.55429329,29.208686927,200.80972262,10.953257598,,,118.66029064,7484.7260251,45.638573324,27.383143994,,,84.146811562,,,45.638573324,,18.255429329,,,,,36.510858659,,,,,
2006,124,cpue,295.16175451,138.89964918,13.889964918,642.41087747,,26.043684222,27.779929837,564.27982481,5903.2350903,,8.6812280739,,,101.86192979,,83.33978951,17.362456148,,13.889964918,,,52.087368444,190.98701763,17.362456148,,,,,
2006,125,cpue,304.86676397,400.13762771,15.243338199,609.73352794,,304.86676397,95.270863741,390.61054134,7240.5856443,362.02928222,11.432503649,,,152.35001672,914.60029191,7.6216690993,104.79795011,28.581259122,30.486676397,,,,724.05856443,28.581259122,,,,,
2006,126,cpue,240.56835296,91.742168501,26.503293122,601.42088239,20.387148556,,79.509879367,621.80803095,8562.6023934,,,,,79.718032006,234.45220839,,142.71003989,30.580722834,28.542007978,8.1548594223,,61.161445667,356.77509972,26.503293122,,,,,
2006,127,cpue,358.00082399,27.121274545,8.1363823635,691.5925009,40.681911817,,135.60637272,1003.4871582,12475.786291,,,,,279.89886793,433.94039272,,94.924460907,,2.7121274545,,,,244.0914709,16.272764727,,,,,
2006,128,cpue,545.65169293,268.20167958,36.993335114,702.87336717,46.241668893,61.039002938,277.45001336,92.483337785,4439.2002137,,,,,162.5362097,,,9.2483337785,,,11.098000534,,129.4766729,64.73833645,,,,,,
2006,129,cpue,256.86921424,64.217303561,18.347801017,284.39091577,18.347801017,91.739005087,3.6695602035,91.739005087,4403.4722442,1155.9114641,,,34.860821933,106.29070934,,,,,,29.356481628,,,220.17361221,,,,,,
2006,130,cpue,643.87641236,156.36998586,11.037881355,938.21991515,36.792937849,27.594703387,23.915409602,268.5884463,5151.0112989,463.5910169,,,,,82.78411016,,,,202.36115817,49.670466096,,,169.24751411,,,,,,
2006,131,cpue,168.57948071,,74.373300315,1223.0276052,112.38632048,,,958.58920406,3636.0280154,,,,,53.145354671,322.28430136,1.652740007,,,,24.791100105,,,,8.263700035,,,,203.72385957,
2006,132,cpue,735.63799935,776.5067771,24.521266645,980.85066581,30.651583306,,0.6130316661,1226.0633323,4086.8777742,776.5067771,,,30.651583306,368.47445905,224.77827758,306.51583306,10.217194435,,24.521266645,153.29777555,,,,,,,3269.5022194,146.14972534,
2006,133,cpue,184.9518735,61.6506245,147.9614988,30.82531225,,14.79614988,18.988392346,172.6217486,1726.217486,339.07843475,27.12627478,,24.6602498,66.431693339,73.9807494,49.3204996,18.49518735,86.3108743,104.80606165,,,,,,,,,,431.5543715
2006,134,cpue,195.46568416,749.28512261,97.73284208,,,32.577614027,684.12989456,1303.1045611,5212.4182442,,26.062091221,162.88807013,97.73284208,63.26827937,1303.1045611,293.19852624,293.19852624,651.55228053,48.86642104,,,,,,,,,,
2006,135,cpue,306.73324588,1363.2588706,27.265177411,,,6.8162943529,606.6501974,306.73324588,698.67017117,,,161.88699088,59.642575588,44.287795559,34.081471764,613.46649176,238.57030235,340.81471764,102.24441529,1937.0807395,,34.081471764,272.65177411,,,,1062.9070934,,272.65177411
2006,150,cpue,481.43438937,341.0160258,40.119532448,200.59766224,80.239064895,40.119532448,,,24071.719469,,20.059766224,,,,,8.0239064895,80.239064895,,,8.0239064895,152.4542233,,40.119532448,176.52594277,,,,,
2006,151,cpue,158.82210548,748.73278296,45.377744422,1020.9992495,15.882210548,9.0755488843,499.15518864,1191.1657911,7714.2165517,,,,,128.31043573,612.59954969,,351.67751927,68.066616633,247.3087071,,,,40.83996998,102.09992495,,,,,
2006,152,cpue,273.37898625,81.00118111,38.475561027,708.76033471,6.0750885833,40.500590555,115.42668308,1235.2680119,9315.1358277,,10.125147639,,,72.631984717,1336.5194883,,303.75442916,18.22526575,105.30153544,,,,162.00236222,28.350413389,,,,,
2006,153,cpue,176.34232604,276.19882392,95.607285204,318.69095068,,,21.246063379,849.84253515,2974.448873,,53.115158447,,,,,4.2492126757,74.361221825,,,,,,31.869095068,,,,,,
2006,154,cpue,211.45440501,146.12702785,223.48839553,412.59396099,,,68.765660165,,4125.9396099,687.65660165,25.787122562,,,32.330090758,110.02505626,1.7191415041,58.45081114,,25.787122562,,,51.574245123,85.957075206,,,,,,
2006,155,cpue,130.30295738,48.111861186,82.191096193,335.78069786,,6.0139826483,10.023304414,415.96713317,1002.3304414,801.8643531,,,,81.417967593,400.93217655,1.0023304414,55.128174276,,10.023304414,,,,88.205078841,,,,,,
2006,156,cpue,206.94479016,252.213963,12.934049385,413.88958032,19.401074077,,10.347239508,12.934049385,1293.4049385,183.66350126,58.203222232,,,77.503642228,131.92730373,3.8802148155,,,,,,,323.35123462,,,,,,
2006,157,cpue,658.4329834,87.791064454,19.021397298,131.68659668,7.3159220378,,,168.26620687,1024.2290853,146.31844076,2.9263688151,,,116.03402436,36.579610189,3.6579610189,,,,,,,96.570170899,,,,,,
2006,158,cpue,528.47120357,47.18492889,28.310957334,1189.060208,66.058900447,,,113.24382934,3019.835449,452.97531735,,,,84.996779356,132.11780089,,,,,18.873971556,,,94.369857781,,,,,129.73192639,
2006,159,cpue,398.08688963,79.617377925,55.732164548,541.39816989,66.878597457,,,1592.3475585,2070.0518261,175.15823144,,,3.184695117,132.86338668,740.44161471,47.770426755,,23.885213378,23.885213378,15.923475585,,,,,,,797.18032006,1364.0641032,
2006,160,cpue,472.76473531,936.66851463,81.706117025,1046.0916858,21.902444831,19.934557398,4.4916674911,358.82203316,3009.862484,882.93513482,20.918501114,,2.6394112322,434.72547581,860.26564079,178.20471581,43.37683857,54.550418036,18.728256631,,,,,,,,,,65.707334493
2006,161,cpue,194.60018055,324.33363426,151.35569599,324.33363426,,21.622242284,10.811121142,583.80054166,8216.4520679,864.88969135,32.433363426,205.4113017,43.244484568,,367.57811883,475.68933024,21.622242284,54.05560571,21.622242284,,,,,,10.811121142,,,,432.44484568
2006,176,cpue,510.81946014,273.65328222,18.243552148,711.49853377,21.892262577,,211.62520492,,10216.389203,306.49167608,,,,66.431693339,576.49624787,65.676787732,346.62749081,7.2974208592,583.79366873,25.540973007,,251.76101964,237.16617792,65.676787732,,,,,
2006,179,cpue,529.58879742,132.39719936,,182.04614911,364.09229823,,9.9297899517,397.19159807,5957.873971,364.09229823,19.859579903,,,,3309.9299839,9.9297899517,132.39719936,,,,,,9.9297899517,,,,,,
2006,180,cpue,403.9478761,156.36691978,13.030576648,1003.3544019,26.061153297,96.426267198,62.546767912,179.82195775,6775.8998571,,20.848922637,,,27.458433247,114.66907451,2.6061153297,86.001805879,,,26.061153297,,143.33634313,190.24641907,36.485614615,,247.58095632,,,
2006,181,cpue,467.09784379,103.79952084,,193.06710877,16.607923335,,2.0759904168,12.455942501,5397.5750838,97.571549591,49.823770004,,,,,,,,,,,,508.61765212,,,,,,
2006,182,cpue,1544.1896135,143.96955795,,296.06642966,34.831344666,,3.4831344666,159.06314064,2322.0896444,191.57239567,11.610448222,,,28.787067113,220.59851622,1.1610448222,5.8052241111,,,3.4831344666,,,153.25791653,4.6441792888,,,,,
2006,183,cpue,972.67552386,11.347881112,3.2422517462,583.60531431,89.16192302,972.67552386,24.316888096,340.43643335,2593.8013969,259.38013969,,,3.2422517462,25.244043469,136.17457334,,6.4845034924,1.6211258731,,3.2422517462,,,356.64769208,,,,,135.07777646,
2006,184,cpue,372.0174827,26.572677335,88.575591118,416.30527825,23.029653691,62.002913783,,1062.9070934,3365.8724625,106.29070934,,,,88.575591118,186.00874135,,26.572677335,31.887212803,,3.5430236447,,,170.06513495,,,,,,
2006,185,cpue,367.02791612,138.02316231,38.94242851,500.92125153,86.98552416,,10.312863297,407.73262704,1673.6666926,1147.540121,,,13.763860353,1368.3604608,419.33627024,1.765626401,,16.171532718,,159.69890158,,,72.449202256,1.3242198008,,,205.98974679,581.185357,7.7981832712
2006,186,cpue,377.14287237,309.81363354,1992.7957416,2196.7202803,33.147313356,,504.4597765,962.38815002,1701.4407384,1130.5587515,,18.514758977,61.214550014,1447.1037199,401.73438848,29.104821795,57.511598219,21.967054151,67.887449581,4.293148182,,,84.541249741,,,,,48.716575115,
2006,187,cpue,151.40341323,187.02774576,22.265207828,,,,44.530415656,2092.9295359,11577.908071,1781.2166263,,44.530415656,8.9060831313,65.545937427,1380.4428853,912.87352096,111.32603914,151.40341323,,4.4530415656,,,,13.359124697,,,,,146.95037167
2006,202,cpue,911.70855938,157.95558628,11.084602546,374.10533592,33.253807637,,20.783629773,138.55753182,15518.443564,678.93190592,,,,,415.67259546,,13.855753182,,,13.855753182,,,462.78215628,27.711506364,,,,,
2006,203,cpue,3234.4066318,334.59378949,72.495321057,975.89855269,,139.41407896,78.071884215,529.77350003,33459.378949,195.17971054,,,,1.315479076,94.80157369,,117.10782632,,,44.612505266,,,167.29689475,,50.189068424,,,,
2008,78,cpue,113.5280318,60.818588463,2.0272862821,831.18737566,131.77360834,40.545725642,1.4191003975,187.52398109,2919.2922462,181.44212225,,,1.0136431411,28.382007949,,,,,,1.5204647116,,,,,,,,1986.7405565,
2008,79,cpue,479.26776915,134.39784003,2.5358083024,2649.919676,35.501316233,5.0716166048,152.14849814,841.88835639,4688.7095511,556.60992237,,1.7750658117,253.58083024,874.85386432,,20.286466419,,284.01052987,2.5358083024,5.0716166048,,,,17.750658117,,,,190.18562268,
2008,80,cpue,668.58901672,206.17282454,5.8906521297,1781.9222692,8.8359781945,8.8359781945,577.28390871,117.81304259,5669.7526748,,2.0617282454,7.6578477685,0.2945326065,1399.0298808,,94.250434074,26.507934583,217.9541288,441.79890972,20.617282454,,,,8.2469129815,,,9056.8776493,1251.7635776,
2008,81,cpue,291.51057433,,22.863574457,1611.8819992,65.732776565,14.289734036,2706.4756264,,8188.0176025,,,2.8579468072,2.000562765,342.95361686,,357.2433509,91.454297829,208.63011692,1157.4684569,1540.4333291,,,,,,,4321.2155724,928.83271233,
2008,82,cpue,620.83579095,833.06027051,,981.93415915,28.507765911,1.2670118183,3047.1634229,386.43860457,1045.2847501,193.21930229,,114.03106364,2.5340236365,,,459.29178412,101.36094546,304.08283638,1349.3675865,1732.6386615,82.355768187,576.49037731,,,3.1675295457,,6879.8741732,5384.8002276,
