# NOAA_1976_1991_Crab.csv,,,,,,,,,
#  Data provided by NOAA Kodiak over years,,,,,,,,,
#  The original data may not exist or hidden in NOAA,,,,,,,,,
#,,,,,,,,,
#,,,,,,,,,
#,,,,,,,,,
Year,Haul,NMFS_Station,Sex,Size_mm,Shell,Egg color,Egg condition,Clutch,Sampling Factor
1982,53,h14,1,109,1,,,,1
1982,53,h14,1,109,2,,,,1
1982,53,h14,1,110,1,,,,1
1982,53,h14,1,112,2,,,,1
1982,53,h14,1,134,3,,,,1
1982,53,h14,2,63,0,0,0,0,1
1982,53,h14,2,67,2,0,0,0,1
1982,54,g14,1,0,1,,,,1
1982,54,g14,1,0,1,,,,1
1982,54,g14,1,85,3,,,,1
1982,54,g14,1,86,2,,,,1
1982,54,g14,1,92,0,,,,1
1982,54,g14,1,94,3,,,,1
1982,54,g14,1,95,1,,,,1
1982,54,g14,1,99,1,,,,1
1982,54,g14,1,99,2,,,,1
1982,54,g14,1,101,2,,,,1
1982,54,g14,1,102,1,,,,1
1982,54,g14,1,102,2,,,,1
1982,54,g14,1,103,2,,,,1
1982,54,g14,1,104,2,,,,1
1982,54,g14,1,107,1,,,,1
1982,54,g14,1,107,3,,,,1
1982,54,g14,1,108,0,,,,1
1982,54,g14,1,109,2,,,,1
1982,54,g14,1,110,2,,,,1
1982,54,g14,1,110,2,,,,1
1982,54,g14,1,111,1,,,,1
1982,54,g14,1,112,3,,,,1
1982,54,g14,1,115,1,,,,1
1982,54,g14,1,115,3,,,,1
1982,54,g14,1,117,3,,,,1
1982,55,g13,1,61,2,,,,1
1982,55,g13,1,83,1,,,,1
1982,55,g13,1,123,3,,,,1
1982,55,g13,2,57,2,0,0,0,1
1982,55,g13,2,78,2,2,1,6,1
1982,55,g13,2,79,2,2,1,6,1
1982,55,g13,2,88,2,2,1,6,1
1982,56,g12,1,48,2,,,,1
1982,56,g12,1,48,2,,,,1
1982,56,g12,1,49,2,,,,1
1982,56,g12,1,51,2,,,,1
1982,56,g12,1,51,2,,,,1
1982,56,g12,1,53,2,,,,1
1982,56,g12,1,53,2,,,,1
1982,56,g12,1,54,2,,,,1
1982,56,g12,1,54,2,,,,1
1982,56,g12,1,55,2,,,,1
1982,56,g12,1,55,2,,,,1
1982,56,g12,1,55,2,,,,1
1982,56,g12,1,56,2,,,,1
1982,56,g12,1,56,2,,,,1
1982,56,g12,1,57,2,,,,1
1982,56,g12,1,57,2,,,,1
1982,56,g12,1,57,2,,,,1
1982,56,g12,1,58,2,,,,1
1982,56,g12,1,58,2,,,,1
1982,56,g12,1,59,2,,,,1
1982,56,g12,1,59,2,,,,1
1982,56,g12,1,59,2,,,,1
1982,56,g12,1,59,2,,,,1
1982,56,g12,1,59,2,,,,1
1982,56,g12,1,59,2,,,,1
1982,56,g12,1,59,2,,,,1
1982,56,g12,1,59,2,,,,1
1982,56,g12,1,60,2,,,,1
1982,56,g12,1,60,2,,,,1
1982,56,g12,1,60,2,,,,1
1982,56,g12,1,60,2,,,,1
1982,56,g12,1,60,2,,,,1
1982,56,g12,1,60,2,,,,1
1982,56,g12,1,60,2,,,,1
1982,56,g12,1,61,2,,,,1
1982,56,g12,1,61,2,,,,1
1982,56,g12,1,61,2,,,,1
1982,56,g12,1,61,2,,,,1
1982,56,g12,1,61,2,,,,1
1982,56,g12,1,62,1,,,,1
1982,56,g12,1,62,2,,,,1
1982,56,g12,1,62,2,,,,1
1982,56,g12,1,62,2,,,,1
1982,56,g12,1,62,2,,,,1
1982,56,g12,1,63,2,,,,1
1982,56,g12,1,63,2,,,,1
1982,56,g12,1,63,2,,,,1
1982,56,g12,1,63,2,,,,1
1982,56,g12,1,63,2,,,,1
1982,56,g12,1,63,2,,,,1
1982,56,g12,1,63,2,,,,1
1982,56,g12,1,64,2,,,,1
1982,56,g12,1,64,2,,,,1
1982,56,g12,1,64,2,,,,1
1982,56,g12,1,64,2,,,,1
1982,56,g12,1,65,1,,,,1
1982,56,g12,1,65,1,,,,1
1982,56,g12,1,65,2,,,,1
1982,56,g12,1,65,2,,,,1
1982,56,g12,1,65,2,,,,1
1982,56,g12,1,66,2,,,,1
1982,56,g12,1,66,2,,,,1
1982,56,g12,1,66,2,,,,1
1982,56,g12,1,66,2,,,,1
1982,56,g12,1,67,1,,,,1
1982,56,g12,1,67,2,,,,1
1982,56,g12,1,67,2,,,,1
1982,56,g12,1,67,2,,,,1
1982,56,g12,1,67,2,,,,1
1982,56,g12,1,67,2,,,,1
1982,56,g12,1,68,2,,,,1
1982,56,g12,1,68,2,,,,1
1982,56,g12,1,68,2,,,,1
1982,56,g12,1,68,2,,,,1
1982,56,g12,1,69,2,,,,1
1982,56,g12,1,69,2,,,,1
1982,56,g12,1,69,2,,,,1
1982,56,g12,1,70,2,,,,1
1982,56,g12,1,71,2,,,,1
1982,56,g12,1,71,2,,,,1
1982,56,g12,1,71,2,,,,1
1982,56,g12,1,71,2,,,,1
1982,56,g12,1,71,2,,,,1
1982,56,g12,1,71,2,,,,1
1982,56,g12,1,72,1,,,,1
1982,56,g12,1,72,2,,,,1
1982,56,g12,1,72,2,,,,1
1982,56,g12,1,72,2,,,,1
1982,56,g12,1,73,2,,,,1
1982,56,g12,1,73,2,,,,1
1982,56,g12,1,74,2,,,,1
1982,56,g12,1,75,1,,,,1
1982,56,g12,1,75,2,,,,1
1982,56,g12,1,75,2,,,,1
1982,56,g12,1,77,2,,,,1
1982,56,g12,1,81,2,,,,1
1982,56,g12,1,83,1,,,,1
1982,56,g12,1,83,1,,,,1
1982,56,g12,1,91,1,,,,1
1982,56,g12,1,91,1,,,,1
1982,56,g12,1,91,1,,,,1
1982,56,g12,1,93,1,,,,1
1982,56,g12,1,104,1,,,,1
1982,56,g12,1,109,0,,,,1
1982,56,g12,1,113,1,,,,1
1982,56,g12,2,49,2,0,0,0,1
1982,56,g12,2,52,2,0,0,0,1
1982,56,g12,2,54,2,0,0,0,1
1982,56,g12,2,54,2,0,0,0,1
1982,56,g12,2,54,2,0,0,0,1
1982,56,g12,2,54,2,0,0,0,1
1982,56,g12,2,54,2,0,0,0,1
1982,56,g12,2,55,2,0,0,0,1
1982,56,g12,2,56,2,0,0,0,1
1982,56,g12,2,56,2,0,0,0,1
1982,56,g12,2,56,2,0,0,0,1
1982,56,g12,2,56,2,0,0,0,1
1982,56,g12,2,56,2,9,9,9,1
1982,56,g12,2,56,2,0,0,0,1
1982,56,g12,2,57,2,0,0,0,1
1982,56,g12,2,57,2,0,0,0,1
1982,56,g12,2,57,2,0,0,0,1
1982,56,g12,2,57,2,0,0,0,1
1982,56,g12,2,57,2,0,0,0,1
1982,56,g12,2,58,2,0,0,0,1
1982,56,g12,2,58,2,0,0,0,1
1982,56,g12,2,58,2,0,0,0,1
1982,56,g12,2,58,2,0,0,0,1
1982,56,g12,2,59,2,0,0,0,1
1982,56,g12,2,59,2,0,0,0,1
1982,56,g12,2,60,2,0,0,0,1
1982,56,g12,2,60,2,0,0,0,1
1982,56,g12,2,60,2,0,0,0,1
1982,56,g12,2,60,2,0,0,0,1
1982,56,g12,2,60,2,0,0,0,1
1982,56,g12,2,60,2,9,9,9,1
1982,56,g12,2,60,2,0,0,0,1
1982,56,g12,2,60,2,0,0,0,1
1982,56,g12,2,60,2,0,0,0,1
1982,56,g12,2,61,2,0,0,0,1
1982,56,g12,2,61,2,0,0,0,1
1982,56,g12,2,61,2,0,0,0,1
1982,56,g12,2,61,2,0,0,0,1
1982,56,g12,2,61,2,0,0,0,1
1982,56,g12,2,61,2,0,0,0,1
1982,56,g12,2,61,2,0,0,0,1
1982,56,g12,2,61,2,9,9,9,1
1982,56,g12,2,61,2,0,0,0,1
1982,56,g12,2,62,2,0,0,0,1
1982,56,g12,2,62,2,0,0,0,1
1982,56,g12,2,62,2,0,0,0,1
1982,56,g12,2,62,2,0,0,0,1
1982,56,g12,2,63,2,0,0,0,1
1982,56,g12,2,64,2,0,0,0,1
1982,56,g12,2,64,2,0,0,0,1
1982,56,g12,2,64,2,0,0,0,1
1982,56,g12,2,65,2,0,0,0,1
1982,56,g12,2,65,2,0,0,0,1
1982,56,g12,2,65,2,0,0,0,1
1982,56,g12,2,65,2,0,0,0,1
1982,56,g12,2,65,2,0,0,0,1
1982,56,g12,2,65,2,0,0,0,1
1982,56,g12,2,66,2,0,0,0,1
1982,56,g12,2,66,2,0,0,0,1
1982,56,g12,2,67,2,0,0,0,1
1982,56,g12,2,68,2,0,0,0,1
1982,56,g12,2,68,2,0,0,0,1
1982,56,g12,2,68,2,0,0,0,1
1982,56,g12,2,69,2,0,0,0,1
1982,56,g12,2,69,2,0,0,0,1
1982,56,g12,2,70,2,9,9,9,1
1982,56,g12,2,71,2,0,0,0,1
1982,56,g12,2,73,2,2,1,6,1
1982,56,g12,2,73,2,2,1,6,1
1982,56,g12,2,78,2,2,1,6,1
1982,56,g12,2,78,2,2,1,6,1
1982,56,g12,2,79,2,2,1,6,1
1982,56,g12,2,86,2,2,1,6,1
1982,56,g12,2,88,2,2,1,6,1
1982,57,g11,1,0,0,,,,1
1982,57,g11,1,0,1,,,,1
1982,57,g11,1,0,1,,,,1
1982,57,g11,1,33,2,,,,1
1982,57,g11,1,40,0,,,,1
1982,57,g11,1,47,0,,,,1
1982,57,g11,1,49,0,,,,1
1982,57,g11,1,53,0,,,,1
1982,57,g11,1,54,2,,,,1
1982,57,g11,1,54,2,,,,1
1982,57,g11,1,55,2,,,,1
1982,57,g11,1,56,0,,,,1
1982,57,g11,1,57,2,,,,1
1982,57,g11,1,59,1,,,,1
1982,57,g11,1,60,0,,,,1
1982,57,g11,1,60,2,,,,1
1982,57,g11,1,61,2,,,,1
1982,57,g11,1,63,2,,,,1
1982,57,g11,1,64,1,,,,1
1982,57,g11,1,64,2,,,,1
1982,57,g11,1,65,1,,,,1
1982,57,g11,1,66,1,,,,1
1982,57,g11,1,66,1,,,,1
1982,57,g11,1,66,1,,,,1
1982,57,g11,1,67,1,,,,1
1982,57,g11,1,68,1,,,,1
1982,57,g11,1,68,2,,,,1
1982,57,g11,1,70,1,,,,1
1982,57,g11,1,70,1,,,,1
1982,57,g11,1,72,1,,,,1
1982,57,g11,1,72,2,,,,1
1982,57,g11,1,78,1,,,,1
1982,57,g11,1,81,2,,,,1
1982,57,g11,1,91,1,,,,1
1982,57,g11,2,0,1,0,0,0,1
1982,57,g11,2,0,1,0,0,0,1
1982,57,g11,2,0,1,0,0,0,1
1982,57,g11,2,0,1,0,0,0,1
1982,57,g11,2,50,0,0,0,0,1
1982,57,g11,2,53,1,0,0,0,1
1982,57,g11,2,54,0,0,0,0,1
1982,57,g11,2,54,0,0,0,0,1
1982,57,g11,2,54,0,0,0,0,1
1982,57,g11,2,54,2,0,0,0,1
1982,57,g11,2,55,0,0,0,0,1
1982,57,g11,2,56,1,0,0,0,1
1982,57,g11,2,56,0,0,0,0,1
1982,57,g11,2,56,2,0,0,0,1
1982,57,g11,2,56,0,0,0,0,1
1982,57,g11,2,57,0,0,0,0,1
1982,57,g11,2,57,0,0,0,0,1
1982,57,g11,2,57,2,0,0,0,1
1982,57,g11,2,57,2,0,0,0,1
1982,57,g11,2,57,0,0,0,0,1
1982,57,g11,2,57,2,0,0,0,1
1982,57,g11,2,57,1,0,0,0,1
1982,57,g11,2,57,0,0,0,0,1
1982,57,g11,2,57,2,0,0,0,1
1982,57,g11,2,57,1,0,0,0,1
1982,57,g11,2,57,2,0,0,0,1
1982,57,g11,2,58,2,0,0,0,1
1982,57,g11,2,59,1,0,0,0,1
1982,57,g11,2,60,1,0,0,0,1
1982,57,g11,2,61,1,0,0,0,1
1982,57,g11,2,61,1,0,0,0,1
1982,57,g11,2,61,2,0,0,0,1
1982,57,g11,2,62,1,0,0,0,1
1982,57,g11,2,62,0,0,0,0,1
1982,57,g11,2,62,1,0,0,0,1
1982,57,g11,2,62,2,0,0,0,1
1982,57,g11,2,63,1,0,0,0,1
1982,57,g11,2,64,1,0,0,0,1
1982,57,g11,2,64,2,0,0,0,1
1982,57,g11,2,64,1,0,0,0,1
1982,57,g11,2,64,1,0,0,0,1
1982,57,g11,2,65,1,0,0,0,1
1982,57,g11,2,66,1,0,0,0,1
1982,57,g11,2,66,1,0,0,0,1
1982,57,g11,2,67,1,0,0,0,1
1982,57,g11,2,67,1,0,0,0,1
1982,57,g11,2,68,1,0,0,0,1
1982,57,g11,2,69,1,0,0,0,1
1982,57,g11,2,71,2,2,1,6,1
1982,57,g11,2,72,2,2,1,6,1
1982,57,g11,2,72,1,0,0,0,1
1982,57,g11,2,91,2,2,1,6,1
1982,57,g11,2,100,2,2,1,6,1
1982,58,g10,1,89,3,,,,1
1982,59,g09,1,104,1,,,,1
1982,59,g09,2,74,2,2,1,6,1
1982,59,g09,2,90,2,2,1,6,1
1982,60,g08,1,60,2,,,,1
1982,60,g08,1,64,2,,,,1
1982,60,g08,1,70,2,,,,1
1982,60,g08,1,98,0,,,,1
1982,60,g08,1,99,1,,,,1
1982,60,g08,1,104,0,,,,1
1982,60,g08,2,58,9,0,0,0,1
1982,60,g08,2,62,2,2,1,6,1
1982,60,g08,2,67,2,2,1,6,1
1982,60,g08,2,72,2,2,1,6,1
1982,61,f08,1,101,2,,,,1
1982,64,f11,2,92,2,2,1,6,1
1982,65,f12,1,110,2,,,,1
1982,65,f12,2,76,2,2,1,6,1
1982,65,f12,2,79,2,2,1,6,1
1982,65,f12,2,81,2,2,1,6,1
1982,65,f12,2,86,2,2,1,6,1
1982,65,f12,2,95,2,2,1,6,1
1982,66,f13,1,73,2,,,,1
1982,66,f13,1,111,1,,,,1
1982,66,f13,2,72,1,0,0,0,1
1982,66,f13,2,81,2,2,1,6,1
1982,66,f13,2,86,2,2,1,5,1
1982,66,f13,2,91,2,2,1,6,1
1982,67,f14,1,0,0,,,,1
1982,67,f14,1,50,2,,,,1
1982,67,f14,1,78,0,,,,1
1982,67,f14,1,82,1,,,,1
1982,67,f14,1,85,0,,,,1
1982,67,f14,1,89,1,,,,1
1982,67,f14,1,90,0,,,,1
1982,67,f14,1,90,1,,,,1
1982,67,f14,1,92,1,,,,1
1982,67,f14,1,95,1,,,,1
1982,67,f14,1,96,1,,,,1
1982,67,f14,1,97,0,,,,1
1982,67,f14,1,99,1,,,,1
1982,67,f14,1,99,1,,,,1
1982,67,f14,1,99,3,,,,1
1982,67,f14,1,100,0,,,,1
1982,67,f14,1,101,3,,,,1
1982,67,f14,1,102,1,,,,1
1982,67,f14,1,102,1,,,,1
1982,67,f14,1,103,1,,,,1
1982,67,f14,1,104,1,,,,1
1982,67,f14,1,106,1,,,,1
1982,67,f14,1,107,0,,,,1
1982,67,f14,1,107,0,,,,1
1982,67,f14,1,107,1,,,,1
1982,67,f14,1,107,1,,,,1
1982,67,f14,1,108,1,,,,1
1982,67,f14,1,109,1,,,,1
1982,67,f14,1,109,3,,,,1
1982,67,f14,1,109,3,,,,1
1982,67,f14,1,110,0,,,,1
1982,67,f14,1,111,1,,,,1
1982,67,f14,1,122,3,,,,1
1982,67,f14,1,125,3,,,,1
1982,67,f14,1,133,3,,,,1
1982,67,f14,1,144,3,,,,1
1982,67,f14,1,153,3,,,,1
1982,68,e15,1,87,1,,,,1
1982,69,e14,1,88,0,,,,1
1982,69,e14,1,99,0,,,,1
1982,69,e14,1,99,0,,,,1
1982,69,e14,1,100,1,,,,1
1982,69,e14,1,102,2,,,,1
1982,69,e14,1,103,1,,,,1
1982,69,e14,1,105,1,,,,1
1982,69,e14,1,105,1,,,,1
1982,69,e14,1,105,3,,,,1
1982,69,e14,1,108,1,,,,1
1982,69,e14,1,109,1,,,,1
1982,69,e14,1,110,1,,,,1
1982,69,e14,1,112,3,,,,1
1982,69,e14,1,115,1,,,,1
1982,69,e14,1,118,3,,,,1
1982,69,e14,1,123,1,,,,1
1982,69,e14,1,137,3,,,,1
1982,74,g15,1,133,3,,,,1
1982,74,g15,1,144,3,,,,1
1982,75,h15,1,97,1,,,,1
1982,75,h15,1,104,3,,,,1
1982,75,h15,1,114,1,,,,1
1982,75,h15,1,124,0,,,,1
1982,75,h15,1,131,3,,,,1
1982,75,h15,1,142,3,,,,1
1982,75,h15,1,143,3,,,,1
1982,76,h17,1,162,3,,,,1
1982,77,j15,1,40,2,,,,1
1982,77,j15,1,76,2,,,,1
1982,77,j15,1,82,2,,,,1
1982,77,j15,2,26,2,0,0,0,1
1982,77,j15,2,35,2,0,0,0,1
1982,77,j15,2,40,2,0,0,0,1
1982,77,j15,2,67,2,2,1,6,1
1982,77,j15,2,68,2,0,0,0,1
1982,77,j15,2,68,2,2,1,2,1
1982,77,j15,2,70,2,2,1,6,1
1982,77,j15,2,75,2,2,1,6,1
1982,77,j15,2,77,2,2,1,6,1
1982,77,j15,2,79,2,2,1,6,1
1985,211,i12,1,36,2,,,,1
1985,211,i12,1,81,0,,,,1
1985,211,i12,1,87,0,,,,1
1985,211,i12,1,89,0,,,,1
1985,211,i12,1,93,0,,,,1
1985,211,i12,1,97,0,,,,1
1985,211,i12,1,98,0,,,,1
1985,211,i12,1,98,0,,,,1
1985,211,i12,1,100,0,,,,1
1985,211,i12,1,106,0,,,,1
1985,211,i12,1,110,0,,,,1
1985,211,i12,1,113,3,,,,1
1985,211,i12,1,114,2,,,,1
1985,211,i12,1,116,0,,,,1
1985,211,i12,1,116,0,,,,1
1985,211,i12,2,74,2,2,1,6,1
1985,212,i11,1,62,2,,,,1
1985,212,i11,1,63,0,,,,1
1985,212,i11,1,77,0,,,,1
1985,212,i11,1,79,0,,,,1
1985,212,i11,1,82,0,,,,1
1985,212,i11,1,82,1,,,,1
1985,212,i11,1,83,0,,,,1
1985,212,i11,1,84,0,,,,1
1985,212,i11,1,84,1,,,,1
1985,212,i11,1,85,0,,,,1
1985,212,i11,1,85,0,,,,1
1985,212,i11,1,85,1,,,,1
1985,212,i11,1,86,0,,,,1
1985,212,i11,1,86,0,,,,1
1985,212,i11,1,88,0,,,,1
1985,212,i11,1,88,1,,,,1
1985,212,i11,1,89,0,,,,1
1985,212,i11,1,89,0,,,,1
1985,212,i11,1,91,0,,,,1
1985,212,i11,1,92,0,,,,1
1985,212,i11,1,92,0,,,,1
1985,212,i11,1,93,0,,,,1
1985,212,i11,1,93,0,,,,1
1985,212,i11,1,94,0,,,,1
1985,212,i11,1,95,0,,,,1
1985,212,i11,1,95,0,,,,1
1985,212,i11,1,95,0,,,,1
1985,212,i11,1,96,0,,,,1
1985,212,i11,1,96,0,,,,1
1985,212,i11,1,96,0,,,,1
1985,212,i11,1,96,1,,,,1
1985,212,i11,1,97,0,,,,1
1985,212,i11,1,98,0,,,,1
1985,212,i11,1,98,0,,,,1
1985,212,i11,1,98,0,,,,1
1985,212,i11,1,98,0,,,,1
1985,212,i11,1,99,0,,,,1
1985,212,i11,1,99,0,,,,1
1985,212,i11,1,100,0,,,,1
1985,212,i11,1,100,0,,,,1
1985,212,i11,1,100,2,,,,1
1985,212,i11,1,101,0,,,,1
1985,212,i11,1,101,0,,,,1
1985,212,i11,1,101,2,,,,1
1985,212,i11,1,103,0,,,,1
1985,212,i11,1,103,0,,,,1
1985,212,i11,1,103,0,,,,1
1985,212,i11,1,103,0,,,,1
1985,212,i11,1,103,0,,,,1
1985,212,i11,1,103,0,,,,1
1985,212,i11,1,103,2,,,,1
1985,212,i11,1,104,0,,,,1
1985,212,i11,1,104,3,,,,1
1985,212,i11,1,105,2,,,,1
1985,212,i11,1,106,0,,,,1
1985,212,i11,1,106,2,,,,1
1985,212,i11,1,107,0,,,,1
1985,212,i11,1,107,0,,,,1
1985,212,i11,1,107,0,,,,1
1985,212,i11,1,108,2,,,,1
1985,212,i11,1,108,4,,,,1
1985,212,i11,1,109,2,,,,1
1985,212,i11,1,110,0,,,,1
1985,212,i11,1,110,2,,,,1
1985,212,i11,1,111,0,,,,1
1985,212,i11,1,112,0,,,,1
1985,212,i11,1,112,2,,,,1
1985,212,i11,1,112,2,,,,1
1985,212,i11,1,113,0,,,,1
1985,212,i11,1,115,2,,,,1
1985,212,i11,1,117,0,,,,1
1985,212,i11,1,118,2,,,,1
1985,212,i11,1,120,3,,,,1
1985,212,i11,1,121,0,,,,1
1985,212,i11,1,122,3,,,,1
1985,212,i11,1,123,2,,,,1
1985,212,i11,1,123,3,,,,1
1985,212,i11,1,135,4,,,,1
1985,213,h11,1,124,2,,,,1
1985,213,h11,1,125,2,,,,1
1985,213,h11,2,76,2,3,1,6,1
1985,213,h11,2,76,2,3,1,6,1
1985,213,h11,2,83,2,3,1,6,1
1985,214,h12,1,102,3,,,,1
1985,214,h12,1,112,3,,,,1
1985,214,h12,1,119,3,,,,1
1985,214,h12,1,119,3,,,,1
1985,214,h12,1,124,3,,,,1
1985,214,h12,2,73,2,3,1,6,1
1985,214,h12,2,74,2,3,1,6,1
1985,215,h13,1,80,0,,,,1
1985,215,h13,1,90,0,,,,1
1985,215,h13,1,90,0,,,,1
1985,215,h13,1,90,0,,,,1
1985,215,h13,1,97,0,,,,1
1985,215,h13,1,101,0,,,,1
1985,215,h13,1,107,0,,,,1
1985,215,h13,1,107,2,,,,1
1985,215,h13,1,108,0,,,,1
1985,215,h13,1,136,2,,,,1
1985,215,h13,2,71,2,0,0,0,1
1985,216,i13,1,93,0,,,,1
1985,216,i13,1,106,0,,,,1
1985,216,i13,1,109,2,,,,1
1985,216,i13,1,119,0,,,,1
1985,216,i13,1,128,4,,,,1
1985,217,i14,1,65,0,,,,1
1985,217,i14,1,65,0,,,,1
1985,217,i14,1,67,0,,,,1
1985,217,i14,1,72,0,,,,1
1985,217,i14,1,73,0,,,,1
1985,217,i14,1,77,0,,,,1
1985,217,i14,1,80,1,,,,1
1985,217,i14,1,80,1,,,,1
1985,217,i14,1,82,0,,,,1
1985,217,i14,1,83,0,,,,1
1985,217,i14,1,88,0,,,,1
1985,217,i14,1,88,0,,,,1
1985,217,i14,1,92,0,,,,1
1985,217,i14,1,92,0,,,,1
1985,217,i14,1,104,0,,,,1
1985,217,i14,1,104,1,,,,1
1985,217,i14,1,105,0,,,,1
1985,217,i14,1,117,0,,,,1
1985,217,i14,1,123,2,,,,1
1985,217,i14,1,128,2,,,,1
1985,217,i14,2,54,2,0,0,0,1
1985,217,i14,2,68,2,0,0,0,1
1985,218,j13,1,25,2,,,,1
1985,218,j13,1,110,2,,,,1
1985,219,i15,1,57,0,,,,1
1985,219,i15,1,67,0,,,,1
1985,219,i15,1,68,0,,,,1
1985,219,i15,1,71,0,,,,1
1985,219,i15,1,77,0,,,,1
1985,219,i15,1,77,1,,,,1
1985,219,i15,1,83,1,,,,1
1985,219,i15,1,87,1,,,,1
1985,219,i15,1,89,0,,,,1
1985,219,i15,1,93,0,,,,1
1985,219,i15,1,98,0,,,,1
1985,219,i15,1,107,3,,,,1
1985,219,i15,1,110,2,,,,1
1985,219,i15,1,132,4,,,,1
1985,219,i15,2,51,0,0,0,0,1
1985,219,i15,2,62,2,0,0,0,1
1985,219,i15,2,63,2,0,0,0,1
1985,219,i15,2,65,2,0,0,0,1
1985,219,i15,2,65,2,0,0,0,1
1985,219,i15,2,67,2,0,0,0,1
1985,219,i15,2,69,2,0,0,0,1
1985,219,i15,2,70,2,0,0,0,1
1985,219,i15,2,71,2,0,0,0,1
1985,219,i15,2,72,2,0,0,0,1
1985,219,i15,2,74,2,0,0,0,1
1985,219,i15,2,74,2,0,0,0,1
1985,219,i15,2,75,2,0,0,0,1
1985,219,i15,2,76,2,0,0,0,1
1985,220,i16,1,84,1,,,,1
1985,220,i16,1,85,0,,,,1
1985,220,i16,1,92,0,,,,1
1985,220,i16,2,61,2,0,0,0,1
1985,222,h15,1,111,2,,,,1
1985,222,h15,1,115,0,,,,1
1985,222,h15,1,148,4,,,,1
1985,223,g15,1,87,0,,,,1
1985,223,g15,1,87,0,,,,1
1985,223,g15,1,110,2,,,,1
1985,223,g15,1,111,2,,,,1
1985,223,g15,1,131,4,,,,1
1985,223,g15,1,168,4,,,,1
1985,226,f15,1,125,3,,,,1
1985,234,e14,1,106,0,,,,1
1985,235,f14,1,93,0,,,,1
1985,235,f14,1,102,0,,,,1
1985,235,f14,1,106,0,,,,1
1985,235,f14,1,109,2,,,,1
1985,235,f14,1,114,0,,,,1
1985,235,f14,1,119,0,,,,1
1985,235,f14,1,122,3,,,,1
1985,235,f14,1,128,2,,,,1
1985,235,f14,1,128,3,,,,1
1985,235,f14,1,132,3,,,,1
1985,235,f14,1,133,3,,,,1
1985,235,f14,1,154,4,,,,1
1985,236,f13,1,94,1,,,,1
1985,237,g13,1,99,0,,,,1
1985,237,g13,1,121,0,,,,1
1985,238,g14,1,91,0,,,,1
1985,238,g14,1,107,0,,,,1
1985,238,g14,1,110,3,,,,1
1985,238,g14,1,111,0,,,,1
1985,238,g14,1,111,0,,,,1
1985,238,g14,1,112,2,,,,1
1985,238,g14,1,116,3,,,,1
1985,239,h14,1,76,0,,,,1
1985,239,h14,1,78,0,,,,1
1985,239,h14,1,80,0,,,,1
1985,239,h14,1,85,0,,,,1
1985,239,h14,1,89,0,,,,1
1985,239,h14,1,91,0,,,,1
1985,239,h14,1,96,2,,,,1
1985,239,h14,1,97,0,,,,1
1985,239,h14,1,101,0,,,,1
1985,239,h14,1,106,1,,,,1
1985,239,h14,1,112,4,,,,1
1985,239,h14,1,113,0,,,,1
1985,239,h14,1,116,1,,,,1
1985,239,h14,1,116,3,,,,1
1985,239,h14,1,120,3,,,,1
1985,239,h14,1,121,2,,,,1
1985,239,h14,1,123,3,,,,1
1985,239,h14,1,124,3,,,,1
1985,239,h14,1,124,3,,,,1
1985,240,j15,1,54,0,,,,1
1985,240,j15,1,67,0,,,,1
1985,240,j15,1,70,0,,,,1
1985,240,j15,1,71,1,,,,1
1985,240,j15,1,75,1,,,,1
1985,240,j15,1,76,0,,,,1
1985,240,j15,1,76,1,,,,1
1985,240,j15,1,77,0,,,,1
1985,240,j15,1,79,1,,,,1
1985,240,j15,1,83,1,,,,1
1985,240,j15,1,84,1,,,,1
1985,240,j15,1,91,0,,,,1
1985,240,j15,1,91,1,,,,1
1985,240,j15,1,93,1,,,,1
1985,240,j15,1,95,0,,,,1
1985,240,j15,1,96,0,,,,1
1985,240,j15,1,96,1,,,,1
1985,240,j15,1,112,3,,,,1
1985,240,j15,2,50,2,0,0,0,1
1985,240,j15,2,57,2,0,0,0,1
1985,240,j15,2,61,2,0,0,0,1
1985,240,j15,2,79,2,0,0,0,1
1985,241,e13,1,105,3,,,,1
1985,241,e13,1,109,3,,,,1
1985,241,e13,1,123,2,,,,1
1985,243,d12,1,113,2,,,,1
1985,244,e12,1,114,3,,,,1
1985,244,e12,2,85,2,2,1,6,1
1985,246,g12,2,77,3,0,0,0,1
1985,246,g12,2,84,2,2,1,6,1
1985,248,g11,1,94,3,,,,1
1985,248,g11,1,120,1,,,,1
1985,248,g11,1,126,3,,,,1
1985,249,g10,1,102,1,,,,1
1985,249,g10,1,109,1,,,,1
1985,249,g10,1,109,2,,,,1
1985,249,g10,2,87,2,2,1,6,1
1985,249,g10,2,103,2,2,1,6,1
1985,250,h10,1,114,3,,,,1
1985,250,h10,1,124,3,,,,1
1985,250,h10,1,130,4,,,,1
1985,250,h10,2,78,2,2,1,6,1
1985,251,i10,1,113,3,,,,1
1985,251,i10,2,85,2,2,1,6,1
1985,251,i10,2,85,2,2,1,6,1
1985,251,i10,2,94,2,2,1,6,1
1985,251,i10,2,95,2,2,1,6,1
1985,252,i09,1,46,2,,,,1
1985,252,i09,2,21,2,0,0,0,1
1985,252,i09,2,79,2,2,1,6,1
1985,253,j09,1,19,2,,,,1
1985,253,j09,1,20,2,,,,1
1985,255,i08,1,19,2,,,,1
1985,255,i08,2,20,2,0,0,0,1
1985,256,i07,2,20,2,0,0,0,1
